window_start	window_end	window_mid	raw_count	norm_position	log2_ratio
1	10000	5001	2925.0	-0.997654	-0.081037
10001	20000	15001	3584.0	-0.992440	0.212097
20001	30000	25001	3505.0	-0.987226	0.179941
30001	40000	35001	3139.0	-0.982013	0.020832
40001	50000	45001	3241.0	-0.976799	0.066966
50001	60000	55001	2827.0	-0.971585	-0.130201
60001	70000	65001	3331.0	-0.966371	0.106482
70001	80000	75001	3812.0	-0.961157	0.301075
80001	90000	85001	3219.0	-0.955944	0.057139
90001	100000	95001	3446.0	-0.950730	0.155450
100001	110000	105001	3379.0	-0.945516	0.127123
110001	120000	115001	3061.0	-0.940302	-0.015470
120001	130000	125001	3277.0	-0.935089	0.082902
130001	140000	135001	3163.0	-0.929875	0.031820
140001	150000	145001	3165.0	-0.924661	0.032732
150001	160000	155001	3188.0	-0.919447	0.043178
160001	170000	165001	3435.0	-0.914234	0.150837
170001	180000	175001	2998.0	-0.909020	-0.045473
180001	190000	185001	2684.0	-0.903806	-0.205089
190001	200000	195001	3036.0	-0.898592	-0.027301
200001	210000	205001	3581.0	-0.893379	0.210889
210001	220000	215001	3305.0	-0.888165	0.095177
220001	230000	225001	3089.0	-0.882951	-0.002333
230001	240000	235001	2745.0	-0.877737	-0.172667
240001	250000	245001	3679.0	-0.872523	0.249840
250001	260000	255001	3161.0	-0.867310	0.030908
260001	270000	265001	3404.0	-0.862096	0.137758
270001	280000	275001	3500.0	-0.856882	0.177882
280001	290000	285001	3849.0	-0.851668	0.315010
290001	300000	295001	3216.0	-0.846455	0.055794
300001	310000	305001	2861.0	-0.841241	-0.112954
310001	320000	315001	3065.0	-0.836027	-0.013586
320001	330000	325001	3058.0	-0.830813	-0.016885
330001	340000	335001	3095.0	-0.825600	0.000466
340001	350000	345001	2940.0	-0.820386	-0.073657
350001	360000	355001	3182.0	-0.815172	0.040461
360001	370000	365001	2946.0	-0.809958	-0.070716
370001	380000	375001	2909.0	-0.804745	-0.088950
380001	390000	385001	2927.0	-0.799531	-0.080050
390001	400000	395001	2824.0	-0.794317	-0.131733
400001	410000	405001	3346.0	-0.789103	0.112964
410001	420000	415001	3456.0	-0.783889	0.159630
420001	430000	425001	2778.0	-0.778676	-0.155427
430001	440000	435001	3094.0	-0.773462	0.000000
440001	450000	445001	2994.0	-0.768248	-0.047399
450001	460000	455001	3624.0	-0.763034	0.228110
460001	470000	465001	2477.0	-0.757821	-0.320879
470001	480000	475001	2839.0	-0.752607	-0.124090
480001	490000	485001	3466.0	-0.747393	0.163798
490001	500000	495001	3245.0	-0.742179	0.068745
500001	510000	505001	3410.0	-0.736966	0.140299
510001	520000	515001	3668.0	-0.731752	0.245520
520001	530000	525001	3012.0	-0.726538	-0.038751
530001	540000	535001	3217.0	-0.721324	0.056243
540001	550000	545001	3305.0	-0.716111	0.095177
550001	560000	555001	3530.0	-0.710897	0.190195
560001	570000	565001	3677.0	-0.705683	0.249056
570001	580000	575001	2938.0	-0.700469	-0.074639
580001	590000	585001	3139.0	-0.695255	0.020832
590001	600000	595001	3902.0	-0.690042	0.334741
600001	610000	605001	3261.0	-0.684828	0.075841
610001	620000	615001	2928.0	-0.679614	-0.079558
620001	630000	625001	2861.0	-0.674400	-0.112954
630001	640000	635001	3026.0	-0.669187	-0.032061
640001	650000	645001	3075.0	-0.663973	-0.008887
650001	660000	655001	2969.0	-0.658759	-0.059496
660001	670000	665001	3457.0	-0.653545	0.160047
670001	680000	675001	2935.0	-0.648332	-0.076113
680001	690000	685001	2923.0	-0.643118	-0.082023
690001	700000	695001	3007.0	-0.637904	-0.041148
700001	710000	705001	3243.0	-0.632690	0.067856
710001	720000	715001	3082.0	-0.627477	-0.005606
720001	730000	725001	2929.0	-0.622263	-0.079065
730001	740000	735001	2585.0	-0.617049	-0.259309
740001	750000	745001	2908.0	-0.611835	-0.089446
750001	760000	755001	3581.0	-0.606621	0.210889
760001	770000	765001	3016.0	-0.601408	-0.036837
770001	780000	775001	3851.0	-0.596194	0.315760
780001	790000	785001	4399.0	-0.590980	0.507702
790001	800000	795001	4002.0	-0.585766	0.371248
800001	810000	805001	2928.0	-0.580553	-0.079558
810001	820000	815001	3055.0	-0.575339	-0.018301
820001	830000	825001	3158.0	-0.570125	0.029538
830001	840000	835001	3081.0	-0.564911	-0.006075
