window_start	window_end	window_mid	raw_count	norm_position	log2_ratio
1	10000	5001	2916.0	-0.997654	-0.098480
10001	20000	15001	3738.0	-0.992440	0.259796
20001	30000	25001	3636.0	-0.987226	0.219882
30001	40000	35001	3092.0	-0.982013	-0.013930
40001	50000	45001	3193.0	-0.976799	0.032442
50001	60000	55001	2738.0	-0.971585	-0.189348
60001	70000	65001	3149.0	-0.966371	0.012423
70001	80000	75001	3825.0	-0.961157	0.292989
80001	90000	85001	3077.0	-0.955944	-0.020946
90001	100000	95001	3412.0	-0.950730	0.128147
100001	110000	105001	3423.0	-0.945516	0.132791
110001	120000	115001	3373.0	-0.940302	0.111562
120001	130000	125001	3361.0	-0.935089	0.106420
130001	140000	135001	3187.0	-0.929875	0.029728
140001	150000	145001	3165.0	-0.924661	0.019735
150001	160000	155001	3226.0	-0.919447	0.047276
160001	170000	165001	3384.0	-0.914234	0.116259
170001	180000	175001	3116.0	-0.909020	-0.002775
180001	190000	185001	2754.0	-0.903806	-0.180942
190001	200000	195001	3121.0	-0.898592	-0.000462
200001	210000	205001	3438.0	-0.893379	0.139099
210001	220000	215001	3120.0	-0.888165	-0.000925
220001	230000	225001	3026.0	-0.882951	-0.045059
230001	240000	235001	2898.0	-0.877737	-0.107413
240001	250000	245001	3722.0	-0.872523	0.253608
250001	260000	255001	3015.0	-0.867310	-0.050313
260001	270000	265001	3508.0	-0.862096	0.168178
270001	280000	275001	3561.0	-0.856882	0.189812
280001	290000	285001	3917.0	-0.851668	0.327279
290001	300000	295001	3166.0	-0.846455	0.020191
300001	310000	305001	3080.0	-0.841241	-0.019540
310001	320000	315001	3030.0	-0.836027	-0.043153
320001	330000	325001	3126.0	-0.830813	0.001847
330001	340000	335001	3225.0	-0.825600	0.046829
340001	350000	345001	3136.0	-0.820386	0.006455
350001	360000	355001	3213.0	-0.815172	0.041450
360001	370000	365001	2912.0	-0.809958	-0.100460
370001	380000	375001	2970.0	-0.804745	-0.072008
380001	390000	385001	2931.0	-0.799531	-0.091078
390001	400000	395001	2884.0	-0.794317	-0.114399
400001	410000	405001	3372.0	-0.789103	0.111134
410001	420000	415001	3587.0	-0.783889	0.200307
420001	430000	425001	2803.0	-0.778676	-0.155499
430001	440000	435001	3082.0	-0.773462	-0.018604
440001	450000	445001	3082.0	-0.768248	-0.018604
450001	460000	455001	3906.0	-0.763034	0.323221
460001	470000	465001	2324.0	-0.757821	-0.425860
470001	480000	475001	2957.0	-0.752607	-0.078336
480001	490000	485001	3649.0	-0.747393	0.225031
490001	500000	495001	3209.0	-0.742179	0.039653
500001	510000	505001	3414.0	-0.736966	0.128993
510001	520000	515001	3811.0	-0.731752	0.287699
520001	530000	525001	3252.0	-0.726538	0.058857
530001	540000	535001	3301.0	-0.721324	0.080433
540001	550000	545001	3413.0	-0.716111	0.128570
550001	560000	555001	3596.0	-0.710897	0.203922
560001	570000	565001	3801.0	-0.705683	0.283908
570001	580000	575001	3157.0	-0.700469	0.016084
580001	590000	585001	3164.0	-0.695255	0.019279
