window_start	window_end	window_mid	raw_count	norm_position	log2_ratio
1	1000	501	353.0	1.000000	-0.158527
1001	2000	1501	493.0	-0.999479	0.323392
2001	3000	2501	367.0	-0.998957	-0.102416
3001	4000	3501	402.0	-0.998436	0.029000
4001	5000	4501	329.0	-0.997914	-0.260108
5001	6000	5501	343.0	-0.997393	-0.199987
6001	7000	6501	385.0	-0.996872	-0.033337
7001	8000	7501	366.0	-0.996350	-0.106352
8001	9000	8501	402.0	-0.995829	0.029000
9001	10000	9501	394.0	-0.995308	0.000000
10001	11000	10501	454.0	-0.994786	0.204497
11001	12000	11501	478.0	-0.994265	0.278815
12001	13000	12501	400.0	-0.993743	0.021804
13001	14000	13501	349.0	-0.993222	-0.174969
14001	15000	14501	349.0	-0.992701	-0.174969
15001	16000	15501	364.0	-0.992179	-0.114257
16001	17000	16501	400.0	-0.991658	0.021804
17001	18000	17501	514.0	-0.991137	0.383573
18001	19000	18501	464.0	-0.990615	0.235929
19001	20000	19501	442.0	-0.990094	0.165851
20001	21000	20501	397.0	-0.989572	0.010943
21001	22000	21501	374.0	-0.989051	-0.075157
22001	23000	22501	316.0	-0.988530	-0.318271
23001	24000	23501	322.0	-0.988008	-0.291135
24001	25000	24501	385.0	-0.987487	-0.033337
25001	26000	25501	377.0	-0.986966	-0.063631
26001	27000	26501	357.0	-0.986444	-0.142272
27001	28000	27501	405.0	-0.985923	0.039726
28001	29000	28501	446.0	-0.985401	0.178848
29001	30000	29501	416.0	-0.984880	0.078388
30001	31000	30501	456.0	-0.984359	0.210838
31001	32000	31501	422.0	-0.983837	0.099047
32001	33000	32501	370.0	-0.983316	-0.090670
33001	34000	33501	407.0	-0.982795	0.046833
34001	35000	34501	363.0	-0.982273	-0.118226
35001	36000	35501	405.0	-0.981752	0.039726
36001	37000	36501	327.0	-0.981230	-0.268905
37001	38000	37501	366.0	-0.980709	-0.106352
38001	39000	38501	428.0	-0.980188	0.119415
39001	40000	39501	339.0	-0.979666	-0.216910
40001	41000	40501	384.0	-0.979145	-0.037089
41001	42000	41501	421.0	-0.978624	0.095625
42001	43000	42501	350.0	-0.978102	-0.170841
43001	44000	43501	361.0	-0.977581	-0.126197
44001	45000	44501	406.0	-0.977059	0.043284
45001	46000	45501	331.0	-0.976538	-0.251364
46001	47000	46501	386.0	-0.976017	-0.029595
47001	48000	47501	420.0	-0.975495	0.092194
48001	49000	48501	332.0	-0.974974	-0.247012
49001	50000	49501	396.0	-0.974453	0.007305
50001	51000	50501	430.0	-0.973931	0.126141
