window_start	window_end	window_mid	raw_count	norm_position	log2_ratio
1	1000	501	439.0	1.000000	-0.137802
1001	2000	1501	521.0	-0.999479	0.109260
2001	3000	2501	430.0	-0.998957	-0.167687
3001	4000	3501	396.0	-0.998436	-0.286523
4001	5000	4501	339.0	-0.997914	-0.510738
5001	6000	5501	377.0	-0.997393	-0.357459
6001	7000	6501	418.0	-0.996872	-0.208520
7001	8000	7501	389.0	-0.996350	-0.312253
8001	9000	8501	418.0	-0.995829	-0.208520
9001	10000	9501	439.0	-0.995308	-0.137802
10001	11000	10501	550.0	-0.994786	0.187408
11001	12000	11501	468.0	-0.994265	-0.045515
12001	13000	12501	484.0	-0.993743	0.002984
13001	14000	13501	560.0	-0.993222	0.213404
14001	15000	14501	637.0	-0.992701	0.399270
15001	16000	15501	639.0	-0.992179	0.403793
16001	17000	16501	581.0	-0.991658	0.266515
17001	18000	17501	668.0	-0.991137	0.467825
18001	19000	18501	514.0	-0.990615	0.089745
19001	20000	19501	416.0	-0.990094	-0.215440
20001	21000	20501	413.0	-0.989572	-0.225881
21001	22000	21501	410.0	-0.989051	-0.236399
22001	23000	22501	508.0	-0.988530	0.072805
23001	24000	23501	610.0	-0.988008	0.336786
24001	25000	24501	714.0	-0.987487	0.563901
25001	26000	25501	643.0	-0.986966	0.412796
26001	27000	26501	543.0	-0.986444	0.168929
27001	28000	27501	523.0	-0.985923	0.114788
28001	29000	28501	553.0	-0.985401	0.195256
29001	30000	29501	513.0	-0.984880	0.086936
30001	31000	30501	501.0	-0.984359	0.052787
31001	32000	31501	471.0	-0.983837	-0.036296
32001	33000	32501	454.0	-0.983316	-0.089331
33001	34000	33501	440.0	-0.982795	-0.134520
34001	35000	34501	421.0	-0.982273	-0.198203
35001	36000	35501	433.0	-0.981752	-0.157656
36001	37000	36501	435.0	-0.981230	-0.151008
37001	38000	37501	420.0	-0.980709	-0.201634
38001	39000	38501	481.0	-0.980188	-0.005986
39001	40000	39501	444.0	-0.979666	-0.121464
40001	41000	40501	496.0	-0.979145	0.038317
41001	42000	41501	458.0	-0.978624	-0.076676
42001	43000	42501	467.0	-0.978102	-0.048601
43001	44000	43501	460.0	-0.977581	-0.070389
44001	45000	44501	530.0	-0.977059	0.133969
45001	46000	45501	392.0	-0.976538	-0.301170
46001	47000	46501	448.0	-0.976017	-0.108524
47001	48000	47501	525.0	-0.975495	0.120294
48001	49000	48501	438.0	-0.974974	-0.141092
49001	50000	49501	454.0	-0.974453	-0.089331
50001	51000	50501	504.0	-0.973931	0.061401
51001	52000	51501	382.0	-0.973410	-0.338451
52001	53000	52501	401.0	-0.972888	-0.268421
53001	54000	53501	407.0	-0.972367	-0.246994
54001	55000	54501	424.0	-0.971846	-0.187959
