window_start	window_end	window_mid	raw_count	norm_position	log2_ratio
1	10000	5001	4273.0	-0.997654	-0.174981
10001	20000	15001	4825.0	-0.992440	0.000299
20001	30000	25001	4628.0	-0.987226	-0.059841
30001	40000	35001	4442.0	-0.982013	-0.119021
40001	50000	45001	4518.0	-0.976799	-0.094546
50001	60000	55001	4267.0	-0.971585	-0.177008
60001	70000	65001	4544.0	-0.966371	-0.086267
70001	80000	75001	5112.0	-0.961157	0.083658
80001	90000	85001	4597.0	-0.955944	-0.069537
90001	100000	95001	4966.0	-0.950730	0.041854
100001	110000	105001	4983.0	-0.945516	0.046785
110001	120000	115001	4877.0	-0.940302	0.015764
120001	130000	125001	4769.0	-0.935089	-0.016543
130001	140000	135001	4668.0	-0.929875	-0.047425
140001	150000	145001	4572.0	-0.924661	-0.077405
150001	160000	155001	4501.0	-0.919447	-0.099984
160001	170000	165001	4828.0	-0.914234	0.001196
170001	180000	175001	4821.0	-0.909020	-0.000897
180001	190000	185001	4115.0	-0.903806	-0.229337
190001	200000	195001	4490.0	-0.898592	-0.103514
200001	210000	205001	4848.0	-0.893379	0.007160
210001	220000	215001	4909.0	-0.888165	0.025199
220001	230000	225001	4826.0	-0.882951	0.000598
230001	240000	235001	4768.0	-0.877737	-0.016846
240001	250000	245001	5257.0	-0.872523	0.124010
250001	260000	255001	4536.0	-0.867310	-0.088809
260001	270000	265001	5228.0	-0.862096	0.116029
270001	280000	275001	5042.0	-0.856882	0.063766
280001	290000	285001	5451.0	-0.851668	0.176291
290001	300000	295001	4627.0	-0.846455	-0.060153
300001	310000	305001	4350.0	-0.841241	-0.149215
310001	320000	315001	4606.0	-0.836027	-0.066715
320001	330000	325001	4490.0	-0.830813	-0.103514
330001	340000	335001	4732.0	-0.825600	-0.027780
340001	350000	345001	4478.0	-0.820386	-0.107375
350001	360000	355001	4716.0	-0.815172	-0.032666
360001	370000	365001	4248.0	-0.809958	-0.183446
370001	380000	375001	4446.0	-0.804745	-0.117722
380001	390000	385001	4612.0	-0.799531	-0.064837
390001	400000	395001	4331.0	-0.794317	-0.155530
400001	410000	405001	4965.0	-0.789103	0.041564
410001	420000	415001	4833.0	-0.783889	0.002689
420001	430000	425001	4295.0	-0.778676	-0.167572
430001	440000	435001	4566.0	-0.773462	-0.079299
440001	450000	445001	4428.0	-0.768248	-0.123575
450001	460000	455001	5529.0	-0.763034	0.196789
460001	470000	465001	3820.0	-0.757821	-0.336657
470001	480000	475001	4494.0	-0.752607	-0.102230
480001	490000	485001	5056.0	-0.747393	0.067767
490001	500000	495001	5037.0	-0.742179	0.062335
500001	510000	505001	4975.0	-0.736966	0.044467
510001	520000	515001	5249.0	-0.731752	0.121813
520001	530000	525001	4798.0	-0.726538	-0.007797
530001	540000	535001	4899.0	-0.721324	0.022257
540001	550000	545001	4969.0	-0.716111	0.042726
550001	560000	555001	5278.0	-0.710897	0.129761
560001	570000	565001	5496.0	-0.705683	0.188152
570001	580000	575001	4884.0	-0.700469	0.017833
580001	590000	585001	5218.0	-0.695255	0.113267
590001	600000	595001	5391.0	-0.690042	0.160323
600001	610000	605001	5009.0	-0.684828	0.054293
610001	620000	615001	4706.0	-0.679614	-0.035729
620001	630000	625001	4664.0	-0.674400	-0.048662
630001	640000	635001	4741.0	-0.669187	-0.025039
640001	650000	645001	4512.0	-0.663973	-0.096463
650001	660000	655001	4691.0	-0.658759	-0.040334
660001	670000	665001	5130.0	-0.653545	0.088729
670001	680000	675001	4829.0	-0.648332	0.001495
680001	690000	685001	4703.0	-0.643118	-0.036649
690001	700000	695001	4824.0	-0.637904	0.000000
700001	710000	705001	4926.0	-0.632690	0.030187
710001	720000	715001	4746.0	-0.627477	-0.023518
720001	730000	725001	4299.0	-0.622263	-0.166229
730001	740000	735001	3972.0	-0.617049	-0.280364
740001	750000	745001	4628.0	-0.611835	-0.059841
750001	760000	755001	5401.0	-0.606621	0.162997
760001	770000	765001	4955.0	-0.601408	0.038655
770001	780000	775001	5887.0	-0.596194	0.287303
780001	790000	785001	5905.0	-0.590980	0.291707
790001	800000	795001	5635.0	-0.585766	0.224186
800001	810000	805001	4954.0	-0.580553	0.038364
810001	820000	815001	4717.0	-0.575339	-0.032360
820001	830000	825001	4983.0	-0.570125	0.046785
830001	840000	835001	4910.0	-0.564911	0.025493
840001	850000	845001	4296.0	-0.559698	-0.167236
850001	860000	855001	4607.0	-0.554484	-0.066402
860001	870000	865001	4933.0	-0.549270	0.032235
870001	880000	875001	5084.0	-0.544056	0.075734
880001	890000	885001	5057.0	-0.538843	0.068052
890001	900000	895001	4865.0	-0.533629	0.012210
900001	910000	905001	4813.0	-0.528415	-0.003293
910001	920000	915001	4602.0	-0.523201	-0.067969
920001	930000	925001	4539.0	-0.517987	-0.087855
930001	940000	935001	4045.0	-0.512774	-0.254090
940001	950000	945001	4648.0	-0.507560	-0.053620
950001	960000	955001	4722.0	-0.502346	-0.030832
960001	970000	965001	4499.0	-0.497132	-0.100626
970001	980000	975001	5000.0	-0.491919	0.051698
980001	990000	985001	4501.0	-0.486705	-0.099984
990001	1000000	995001	4251.0	-0.481491	-0.182428
