window_start	window_end	window_mid	raw_count	norm_position	log2_ratio
1	10000	5001	2019.0	-0.997654	-0.167143
10001	20000	15001	2601.0	-0.992440	0.198282
20001	30000	25001	2596.0	-0.987226	0.195506
30001	40000	35001	2193.0	-0.982013	-0.047879
40001	50000	45001	2256.0	-0.976799	-0.007017
50001	60000	55001	2228.0	-0.971585	-0.025035
60001	70000	65001	2335.0	-0.966371	0.042638
70001	80000	75001	2805.0	-0.961157	0.307216
80001	90000	85001	2136.0	-0.955944	-0.085873
90001	100000	95001	2513.0	-0.950730	0.148626
100001	110000	105001	2379.0	-0.945516	0.069571
110001	120000	115001	2284.0	-0.940302	0.010778
120001	130000	125001	2541.0	-0.935089	0.164612
130001	140000	135001	2173.0	-0.929875	-0.061096
140001	150000	145001	2293.0	-0.924661	0.016452
150001	160000	155001	2317.0	-0.919447	0.031474
160001	170000	165001	2425.0	-0.914234	0.097200
170001	180000	175001	2353.0	-0.909020	0.053717
180001	190000	185001	1869.0	-0.903806	-0.278518
190001	200000	195001	2199.0	-0.898592	-0.043937
200001	210000	205001	2595.0	-0.893379	0.194950
210001	220000	215001	2285.0	-0.888165	0.011410
220001	230000	225001	2276.0	-0.882951	0.005716
230001	240000	235001	2182.0	-0.877737	-0.055133
240001	250000	245001	2817.0	-0.872523	0.313375
250001	260000	255001	2277.0	-0.867310	0.006350
260001	270000	265001	2371.0	-0.862096	0.064711
270001	280000	275001	2413.0	-0.856882	0.090044
280001	290000	285001	2926.0	-0.851668	0.368145
290001	300000	295001	2313.0	-0.846455	0.028981
300001	310000	305001	2113.0	-0.841241	-0.101492
310001	320000	315001	2038.0	-0.836027	-0.153630
320001	330000	325001	2220.0	-0.830813	-0.030225
330001	340000	335001	2307.0	-0.825600	0.025234
340001	350000	345001	2223.0	-0.820386	-0.028276
350001	360000	355001	2385.0	-0.815172	0.073205
360001	370000	365001	2010.0	-0.809958	-0.173589
370001	380000	375001	2066.0	-0.804745	-0.133944
380001	390000	385001	2147.0	-0.799531	-0.078462
390001	400000	395001	2116.0	-0.794317	-0.099445
400001	410000	405001	2578.0	-0.789103	0.185468
410001	420000	415001	2616.0	-0.783889	0.206578
420001	430000	425001	1932.0	-0.778676	-0.230689
430001	440000	435001	2222.0	-0.773462	-0.028926
440001	450000	445001	2289.0	-0.768248	0.013933
450001	460000	455001	2720.0	-0.763034	0.262822
460001	470000	465001	1643.0	-0.757821	-0.464452
470001	480000	475001	1986.0	-0.752607	-0.190919
480001	490000	485001	2708.0	-0.747393	0.256443
490001	500000	495001	2239.0	-0.742179	-0.017930
500001	510000	505001	2314.0	-0.736966	0.029604
510001	520000	515001	2626.0	-0.731752	0.212083
520001	530000	525001	2183.0	-0.726538	-0.054472
530001	540000	535001	2354.0	-0.721324	0.054330
540001	550000	545001	2532.0	-0.716111	0.159493
550001	560000	555001	2703.0	-0.710897	0.253777
560001	570000	565001	2793.0	-0.705683	0.301031
570001	580000	575001	2145.0	-0.700469	-0.079807
580001	590000	585001	2425.0	-0.695255	0.097200
590001	600000	595001	2983.0	-0.690042	0.395980
600001	610000	605001	2410.0	-0.684828	0.088249
610001	620000	615001	2091.0	-0.679614	-0.116591
620001	630000	625001	2103.0	-0.674400	-0.108336
630001	640000	635001	2184.0	-0.669187	-0.053812
640001	650000	645001	2101.0	-0.663973	-0.109708
650001	660000	655001	2305.0	-0.658759	0.023982
660001	670000	665001	2703.0	-0.653545	0.253777
670001	680000	675001	2116.0	-0.648332	-0.099445
680001	690000	685001	2004.0	-0.643118	-0.177902
690001	700000	695001	2169.0	-0.637904	-0.063754
700001	710000	705001	2418.0	-0.632690	0.093030
710001	720000	715001	2210.0	-0.627477	-0.036738
720001	730000	725001	2057.0	-0.622263	-0.140243
730001	740000	735001	1817.0	-0.617049	-0.319226
740001	750000	745001	2077.0	-0.611835	-0.126283
750001	760000	755001	2705.0	-0.606621	0.254844
760001	770000	765001	2191.0	-0.601408	-0.049195
770001	780000	775001	2969.0	-0.596194	0.389193
780001	790000	785001	3506.0	-0.590980	0.629042
790001	800000	795001	2979.0	-0.585766	0.394044
800001	810000	805001	2275.0	-0.580553	0.005082
810001	820000	815001	2200.0	-0.575339	-0.043281
820001	830000	825001	2315.0	-0.570125	0.030228
830001	840000	835001	2302.0	-0.564911	0.022103
840001	850000	845001	2004.0	-0.559698	-0.177902
850001	860000	855001	2060.0	-0.554484	-0.138140
860001	870000	865001	2479.0	-0.549270	0.128974
870001	880000	875001	2355.0	-0.544056	0.054943
880001	890000	885001	2402.0	-0.538843	0.083452
890001	900000	895001	2335.0	-0.533629	0.042638
900001	910000	905001	2162.0	-0.528415	-0.068418
910001	920000	915001	2235.0	-0.523201	-0.020510
920001	930000	925001	2218.0	-0.517987	-0.031525
930001	940000	935001	1939.0	-0.512774	-0.225472
940001	950000	945001	2244.0	-0.507560	-0.014712
950001	960000	955001	2214.0	-0.502346	-0.034129
960001	970000	965001	2207.0	-0.497132	-0.038698
970001	980000	975001	2569.0	-0.491919	0.180422
980001	990000	985001	2013.0	-0.486705	-0.171437
990001	1000000	995001	2004.0	-0.481491	-0.177902
1000001	1010000	1005001	2427.0	-0.476277	0.098390
1010001	1020000	1015001	2173.0	-0.471064	-0.061096
1020001	1030000	1025001	2210.0	-0.465850	-0.036738
1030001	1040000	1035001	2299.0	-0.460636	0.020222
1040001	1050000	1045001	2290.0	-0.455422	0.014563
1050001	1060000	1055001	2100.0	-0.450209	-0.110395
1060001	1070000	1065001	2180.0	-0.444995	-0.056456
1070001	1080000	1075001	2416.0	-0.439781	0.091836
1080001	1090000	1085001	2004.0	-0.434567	-0.177902
1090001	1100000	1095001	2294.0	-0.429353	0.017081
1100001	1110000	1105001	2595.0	-0.424140	0.194950
1110001	1120000	1115001	2191.0	-0.418926	-0.049195
1120001	1130000	1125001	2283.0	-0.413712	0.010146
1130001	1140000	1135001	1879.0	-0.408498	-0.270819
1140001	1150000	1145001	2251.0	-0.403285	-0.010218
1150001	1160000	1155001	2340.0	-0.398071	0.045724
1160001	1170000	1165001	2645.0	-0.392857	0.222483
1170001	1180000	1175001	2273.0	-0.387643	0.003813
1180001	1190000	1185001	1966.0	-0.382430	-0.205521
