window_start	window_end	window_mid	raw_count	norm_position	log2_ratio
1	1000	501	413.0	1.000000	-0.207847
1001	2000	1501	483.0	-0.999479	0.018034
2001	3000	2501	461.0	-0.998957	-0.049223
3001	4000	3501	389.0	-0.998436	-0.294219
4001	5000	4501	365.0	-0.997914	-0.386093
5001	6000	5501	402.0	-0.997393	-0.246794
6001	7000	6501	427.0	-0.996872	-0.159753
7001	8000	7501	415.0	-0.996350	-0.200878
8001	9000	8501	455.0	-0.995829	-0.068123
9001	10000	9501	463.0	-0.995308	-0.042977
10001	11000	10501	497.0	-0.994786	0.059257
11001	12000	11501	542.0	-0.994265	0.184304
12001	13000	12501	430.0	-0.993743	-0.149653
13001	14000	13501	468.0	-0.993222	-0.027481
14001	15000	14501	515.0	-0.992701	0.110583
15001	16000	15501	514.0	-0.992179	0.107779
16001	17000	16501	449.0	-0.991658	-0.087274
17001	18000	17501	516.0	-0.991137	0.113382
18001	19000	18501	446.0	-0.990615	-0.096946
19001	20000	19501	448.0	-0.990094	-0.090491
20001	21000	20501	465.0	-0.989572	-0.036759
21001	22000	21501	461.0	-0.989051	-0.049223
22001	23000	22501	434.0	-0.988530	-0.136294
23001	24000	23501	518.0	-0.988008	0.118963
24001	25000	24501	540.0	-0.987487	0.178970
25001	26000	25501	482.0	-0.986966	0.015044
26001	27000	26501	414.0	-0.986444	-0.204358
27001	28000	27501	433.0	-0.985923	-0.139622
28001	29000	28501	448.0	-0.985401	-0.090491
29001	30000	29501	433.0	-0.984880	-0.139622
30001	31000	30501	511.0	-0.984359	0.099334
31001	32000	31501	464.0	-0.983837	-0.039864
32001	33000	32501	453.0	-0.983316	-0.074478
33001	34000	33501	472.0	-0.982795	-0.015202
34001	35000	34501	409.0	-0.982273	-0.221888
35001	36000	35501	425.0	-0.981752	-0.166526
36001	37000	36501	422.0	-0.981230	-0.176746
37001	38000	37501	419.0	-0.980709	-0.187039
38001	39000	38501	475.0	-0.980188	-0.006062
39001	40000	39501	392.0	-0.979666	-0.283136
40001	41000	40501	458.0	-0.979145	-0.058642
41001	42000	41501	486.0	-0.978624	0.026967
42001	43000	42501	442.0	-0.978102	-0.109943
43001	44000	43501	439.0	-0.977581	-0.119768
44001	45000	44501	510.0	-0.977059	0.096508
45001	46000	45501	387.0	-0.976538	-0.301656
46001	47000	46501	408.0	-0.976017	-0.225420
47001	48000	47501	463.0	-0.975495	-0.042977
48001	49000	48501	437.0	-0.974974	-0.126356
49001	50000	49501	488.0	-0.974453	0.032892
50001	51000	50501	527.0	-0.973931	0.143814
51001	52000	51501	379.0	-0.973410	-0.331791
52001	53000	52501	367.0	-0.972888	-0.378209
53001	54000	53501	378.0	-0.972367	-0.335603
54001	55000	54501	393.0	-0.971846	-0.279460
55001	56000	55501	347.0	-0.971324	-0.459054
56001	57000	56501	345.0	-0.970803	-0.467393
57001	58000	57501	537.0	-0.970282	0.170933
58001	59000	58501	519.0	-0.969760	0.121745
59001	60000	59501	475.0	-0.969239	-0.006062
60001	61000	60501	511.0	-0.968717	0.099334
61001	62000	61501	440.0	-0.968196	-0.116486
62001	63000	62501	400.0	-0.967675	-0.253989
63001	64000	63501	400.0	-0.967153	-0.253989
64001	65000	64501	447.0	-0.966632	-0.093714
65001	66000	65501	420.0	-0.966111	-0.183600
66001	67000	66501	395.0	-0.965589	-0.272137
67001	68000	67501	468.0	-0.965068	-0.027481
68001	69000	68501	483.0	-0.964546	0.018034
69001	70000	69501	580.0	-0.964025	0.282064
70001	71000	70501	640.0	-0.963504	0.424083
71001	72000	71501	512.0	-0.962982	0.102155
72001	73000	72501	434.0	-0.962461	-0.136294
73001	74000	73501	559.0	-0.961940	0.228859
74001	75000	74501	496.0	-0.961418	0.056351
75001	76000	75501	462.0	-0.960897	-0.046096
76001	77000	76501	417.0	-0.960375	-0.193942
77001	78000	77501	568.0	-0.959854	0.251902
78001	79000	78501	507.0	-0.959333	0.087996
79001	80000	79501	517.0	-0.958811	0.116175
80001	81000	80501	466.0	-0.958290	-0.033659
81001	82000	81501	521.0	-0.957769	0.127294
82001	83000	82501	429.0	-0.957247	-0.153012
83001	84000	83501	460.0	-0.956726	-0.052355
84001	85000	84501	478.0	-0.956204	0.003021
85001	86000	85501	403.0	-0.955683	-0.243209
86001	87000	86501	403.0	-0.955162	-0.243209
87001	88000	87501	496.0	-0.954640	0.056351
88001	89000	88501	462.0	-0.954119	-0.046096
89001	90000	89501	479.0	-0.953597	0.006036
90001	91000	90501	635.0	-0.953076	0.412767
91001	92000	91501	530.0	-0.952555	0.152003
92001	93000	92501	453.0	-0.952033	-0.074478
93001	94000	93501	393.0	-0.951512	-0.279460
94001	95000	94501	529.0	-0.950991	0.149278
95001	96000	95501	489.0	-0.950469	0.035845
96001	97000	96501	492.0	-0.949948	0.044669
97001	98000	97501	512.0	-0.949426	0.102155
98001	99000	98501	432.0	-0.948905	-0.142958
99001	100000	99501	501.0	-0.948384	0.070821
