window_start	window_end	window_mid	raw_count	norm_position	log2_ratio
1	1000	501	399.0	0.998955	0.239365
1001	2000	1501	299.0	0.999477	-0.176878
2001	3000	2501	356.0	1.000000	0.074854
3001	4000	3501	306.0	-0.999522	-0.143492
4001	5000	4501	286.0	-0.999044	-0.241008
5001	6000	5501	245.0	-0.998565	-0.464241
6001	7000	6501	335.0	-0.998087	-0.012862
7001	8000	7501	387.0	-0.997609	0.195310
8001	9000	8501	386.0	-0.997131	0.191578
9001	10000	9501	420.0	-0.996652	0.313366
10001	11000	10501	343.0	-0.996174	0.021185
11001	12000	11501	352.0	-0.995696	0.058552
12001	13000	12501	297.0	-0.995218	-0.186560
13001	14000	13501	283.0	-0.994739	-0.256221
14001	15000	14501	370.0	-0.994261	0.130502
15001	16000	15501	327.0	-0.993783	-0.047733
16001	17000	16501	332.0	-0.993305	-0.025840
17001	18000	17501	398.0	-0.992826	0.235745
18001	19000	18501	517.0	-0.992348	0.613141
19001	20000	19501	423.0	-0.991870	0.323634
20001	21000	20501	447.0	-0.991392	0.403252
21001	22000	21501	425.0	-0.990913	0.330440
22001	23000	22501	345.0	-0.990435	0.029573
23001	24000	23501	358.0	-0.989957	0.082936
24001	25000	24501	331.0	-0.989479	-0.030192
25001	26000	25501	292.0	-0.989000	-0.211055
26001	27000	26501	311.0	-0.988522	-0.120109
27001	28000	27501	311.0	-0.988044	-0.120109
28001	29000	28501	293.0	-0.987566	-0.206123
29001	30000	29501	272.0	-0.987088	-0.313417
30001	31000	30501	289.0	-0.986609	-0.225954
31001	32000	31501	378.0	-0.986131	0.161363
32001	33000	32501	297.0	-0.985653	-0.186560
33001	34000	33501	402.0	-0.985175	0.250172
34001	35000	34501	491.0	-0.984696	0.538700
35001	36000	35501	328.0	-0.984218	-0.043327
36001	37000	36501	323.0	-0.983740	-0.065489
37001	38000	37501	475.0	-0.983262	0.490904
38001	39000	38501	474.0	-0.982783	0.487864
39001	40000	39501	322.0	-0.982305	-0.069963
40001	41000	40501	309.0	-0.981827	-0.129416
41001	42000	41501	279.0	-0.981349	-0.276758
42001	43000	42501	252.0	-0.980870	-0.423600
43001	44000	43501	320.0	-0.980392	-0.078951
44001	45000	44501	387.0	-0.979914	0.195310
45001	46000	45501	341.0	-0.979436	0.012748
46001	47000	46501	317.0	-0.978957	-0.092540
47001	48000	47501	330.0	-0.978479	-0.034557
48001	49000	48501	374.0	-0.978001	0.146015
49001	50000	49501	430.0	-0.977523	0.347313
50001	51000	50501	326.0	-0.977044	-0.052151
51001	52000	51501	362.0	-0.976566	0.098966
52001	53000	52501	335.0	-0.976088	-0.012862
53001	54000	53501	339.0	-0.975610	0.004262
54001	55000	54501	336.0	-0.975132	-0.008562
55001	56000	55501	348.0	-0.974653	0.042064
56001	57000	56501	392.0	-0.974175	0.213830
57001	58000	57501	328.0	-0.973697	-0.043327
58001	59000	58501	318.0	-0.973219	-0.087996
59001	60000	59501	306.0	-0.972740	-0.143492
60001	61000	60501	296.0	-0.972262	-0.191426
61001	62000	61501	329.0	-0.971784	-0.038936
62001	63000	62501	268.0	-0.971306	-0.334790
63001	64000	63501	306.0	-0.970827	-0.143492
64001	65000	64501	297.0	-0.970349	-0.186560
65001	66000	65501	357.0	-0.969871	0.078901
66001	67000	66501	418.0	-0.969393	0.306480
67001	68000	67501	402.0	-0.968914	0.250172
68001	69000	68501	436.0	-0.968436	0.367305
69001	70000	69501	336.0	-0.967958	-0.008562
70001	71000	70501	309.0	-0.967480	-0.129416
71001	72000	71501	325.0	-0.967001	-0.056584
72001	73000	72501	355.0	-0.966523	0.070796
73001	74000	73501	379.0	-0.966045	0.165175
74001	75000	74501	450.0	-0.965567	0.412902
75001	76000	75501	368.0	-0.965088	0.122683
76001	77000	76501	435.0	-0.964610	0.363992
77001	78000	77501	425.0	-0.964132	0.330440
78001	79000	78501	430.0	-0.963654	0.347313
79001	80000	79501	561.0	-0.963176	0.730978
80001	81000	80501	337.0	-0.962697	-0.004275
81001	82000	81501	389.0	-0.962219	0.202747
82001	83000	82501	277.0	-0.961741	-0.287137
83001	84000	83501	389.0	-0.961263	0.202747
84001	85000	84501	356.0	-0.960784	0.074854
85001	86000	85501	351.0	-0.960306	0.054448
86001	87000	86501	314.0	-0.959828	-0.106259
87001	88000	87501	272.0	-0.959350	-0.313417
88001	89000	88501	296.0	-0.958871	-0.191426
89001	90000	89501	322.0	-0.958393	-0.069963
90001	91000	90501	382.0	-0.957915	0.176549
91001	92000	91501	408.0	-0.957437	0.271546
92001	93000	92501	339.0	-0.956958	0.004262
93001	94000	93501	332.0	-0.956480	-0.025840
94001	95000	94501	316.0	-0.956002	-0.097099
95001	96000	95501	332.0	-0.955524	-0.025840
96001	97000	96501	314.0	-0.955045	-0.106259
97001	98000	97501	284.0	-0.954567	-0.251132
98001	99000	98501	370.0	-0.954089	0.130502
99001	100000	99501	292.0	-0.953611	-0.211055
100001	101000	100501	321.0	-0.953132	-0.074450
101001	102000	101501	352.0	-0.952654	0.058552
102001	103000	102501	353.0	-0.952176	0.062645
103001	104000	103501	314.0	-0.951698	-0.106259
104001	105000	104501	278.0	-0.951220	-0.281938
105001	106000	105501	334.0	-0.950741	-0.017175
106001	107000	106501	324.0	-0.950263	-0.061029
107001	108000	107501	405.0	-0.949785	0.260899
108001	109000	108501	327.0	-0.949307	-0.047733
109001	110000	109501	332.0	-0.948828	-0.025840
110001	111000	110501	407.0	-0.948350	0.268006
111001	112000	111501	362.0	-0.947872	0.098966
112001	113000	112501	291.0	-0.947394	-0.216004
113001	114000	113501	343.0	-0.946915	0.021185
114001	115000	114501	311.0	-0.946437	-0.120109
115001	116000	115501	242.0	-0.945959	-0.482016
116001	117000	116501	247.0	-0.945481	-0.452512
117001	118000	117501	268.0	-0.945002	-0.334790
118001	119000	118501	365.0	-0.944524	0.110873
119001	120000	119501	286.0	-0.944046	-0.241008
120001	121000	120501	258.0	-0.943568	-0.389652
121001	122000	121501	267.0	-0.943089	-0.340184
122001	123000	122501	352.0	-0.942611	0.058552
123001	124000	123501	295.0	-0.942133	-0.196308
124001	125000	124501	345.0	-0.941655	0.029573
125001	126000	125501	312.0	-0.941176	-0.115477
126001	127000	126501	342.0	-0.940698	0.016973
127001	128000	127501	338.0	-0.940220	0.000000
128001	129000	128501	323.0	-0.939742	-0.065489
129001	130000	129501	342.0	-0.939264	0.016973
130001	131000	130501	298.0	-0.938785	-0.181711
131001	132000	131501	286.0	-0.938307	-0.241008
132001	133000	132501	274.0	-0.937829	-0.302847
133001	134000	133501	257.0	-0.937351	-0.395255
134001	135000	134501	301.0	-0.936872	-0.167260
135001	136000	135501	458.0	-0.936394	0.438324
136001	137000	136501	365.0	-0.935916	0.110873
137001	138000	137501	322.0	-0.935438	-0.069963
138001	139000	138501	325.0	-0.934959	-0.056584
139001	140000	139501	258.0	-0.934481	-0.389652
140001	141000	140501	268.0	-0.934003	-0.334790
141001	142000	141501	289.0	-0.933525	-0.225954
142001	143000	142501	346.0	-0.933046	0.033749
143001	144000	143501	321.0	-0.932568	-0.074450
144001	145000	144501	378.0	-0.932090	0.161363
145001	146000	145501	264.0	-0.931612	-0.356485
146001	147000	146501	357.0	-0.931133	0.078901
147001	148000	147501	375.0	-0.930655	0.149867
148001	149000	148501	247.0	-0.930177	-0.452512
149001	150000	149501	180.0	-0.929699	-0.909026
150001	151000	150501	239.0	-0.929220	-0.500013
151001	152000	151501	266.0	-0.928742	-0.345597
152001	153000	152501	233.0	-0.928264	-0.536693
153001	154000	153501	237.0	-0.927786	-0.512136
154001	155000	154501	215.0	-0.927308	-0.652687
155001	156000	155501	254.0	-0.926829	-0.412195
156001	157000	156501	219.0	-0.926351	-0.626092
157001	158000	157501	226.0	-0.925873	-0.580700
158001	159000	158501	239.0	-0.925395	-0.500013
159001	160000	159501	221.0	-0.924916	-0.612977
160001	161000	160501	189.0	-0.924438	-0.838637
161001	162000	161501	252.0	-0.923960	-0.423600
162001	163000	162501	344.0	-0.923482	0.025385
163001	164000	163501	439.0	-0.923003	0.377198
164001	165000	164501	402.0	-0.922525	0.250172
165001	166000	165501	276.0	-0.922047	-0.292355
166001	167000	166501	246.0	-0.921569	-0.458365
167001	168000	167501	267.0	-0.921090	-0.340184
168001	169000	168501	263.0	-0.920612	-0.361960
169001	170000	169501	260.0	-0.920134	-0.378512
170001	171000	170501	312.0	-0.919656	-0.115477
171001	172000	171501	264.0	-0.919177	-0.356485
172001	173000	172501	300.0	-0.918699	-0.172061
173001	174000	173501	275.0	-0.918221	-0.297592
174001	175000	174501	235.0	-0.917743	-0.524362
175001	176000	175501	232.0	-0.917264	-0.542898
176001	177000	176501	252.0	-0.916786	-0.423600
177001	178000	177501	237.0	-0.916308	-0.512136
178001	179000	178501	240.0	-0.915830	-0.493989
179001	180000	179501	202.0	-0.915352	-0.742668
180001	181000	180501	236.0	-0.914873	-0.518236
181001	182000	181501	225.0	-0.914395	-0.587098
182001	183000	182501	220.0	-0.913917	-0.619520
183001	184000	183501	328.0	-0.913439	-0.043327
184001	185000	184501	278.0	-0.912960	-0.281938
185001	186000	185501	275.0	-0.912482	-0.297592
186001	187000	186501	232.0	-0.912004	-0.542898
187001	188000	187501	273.0	-0.911526	-0.308122
188001	189000	188501	314.0	-0.911047	-0.106259
189001	190000	189501	289.0	-0.910569	-0.225954
190001	191000	190501	249.0	-0.910091	-0.440878
191001	192000	191501	216.0	-0.909613	-0.645992
192001	193000	192501	216.0	-0.909134	-0.645992
193001	194000	193501	245.0	-0.908656	-0.464241
194001	195000	194501	247.0	-0.908178	-0.452512
195001	196000	195501	284.0	-0.907700	-0.251132
196001	197000	196501	282.0	-0.907221	-0.261328
197001	198000	197501	305.0	-0.906743	-0.148214
198001	199000	198501	383.0	-0.906265	0.180321
199001	200000	199501	283.0	-0.905787	-0.256221
200001	201000	200501	243.0	-0.905308	-0.476067
201001	202000	201501	276.0	-0.904830	-0.292355
202001	203000	202501	316.0	-0.904352	-0.097099
203001	204000	203501	264.0	-0.903874	-0.356485
204001	205000	204501	263.0	-0.903396	-0.361960
205001	206000	205501	287.0	-0.902917	-0.235973
206001	207000	206501	337.0	-0.902439	-0.004275
207001	208000	207501	288.0	-0.901961	-0.230954
208001	209000	208501	273.0	-0.901483	-0.308122
209001	210000	209501	199.0	-0.901004	-0.764255
210001	211000	210501	297.0	-0.900526	-0.186560
211001	212000	211501	239.0	-0.900048	-0.500013
212001	213000	212501	323.0	-0.899570	-0.065489
213001	214000	213501	246.0	-0.899091	-0.458365
214001	215000	214501	286.0	-0.898613	-0.241008
215001	216000	215501	335.0	-0.898135	-0.012862
216001	217000	216501	325.0	-0.897657	-0.056584
217001	218000	217501	248.0	-0.897178	-0.446683
218001	219000	218501	253.0	-0.896700	-0.417886
219001	220000	219501	257.0	-0.896222	-0.395255
220001	221000	220501	288.0	-0.895744	-0.230954
221001	222000	221501	304.0	-0.895265	-0.152952
222001	223000	222501	425.0	-0.894787	0.330440
223001	224000	223501	383.0	-0.894309	0.180321
224001	225000	224501	451.0	-0.893831	0.416104
225001	226000	225501	335.0	-0.893352	-0.012862
226001	227000	226501	325.0	-0.892874	-0.056584
227001	228000	227501	302.0	-0.892396	-0.162475
228001	229000	228501	315.0	-0.891918	-0.101671
229001	230000	229501	371.0	-0.891440	0.134396
230001	231000	230501	322.0	-0.890961	-0.069963
231001	232000	231501	311.0	-0.890483	-0.120109
232001	233000	232501	374.0	-0.890005	0.146015
233001	234000	233501	415.0	-0.889527	0.296088
234001	235000	234501	288.0	-0.889048	-0.230954
235001	236000	235501	283.0	-0.888570	-0.256221
236001	237000	236501	285.0	-0.888092	-0.246061
237001	238000	237501	311.0	-0.887614	-0.120109
238001	239000	238501	387.0	-0.887135	0.195310
239001	240000	239501	391.0	-0.886657	0.210145
240001	241000	240501	291.0	-0.886179	-0.216004
241001	242000	241501	291.0	-0.885701	-0.216004
242001	243000	242501	268.0	-0.885222	-0.334790
243001	244000	243501	412.0	-0.884744	0.285621
244001	245000	244501	356.0	-0.884266	0.074854
245001	246000	245501	310.0	-0.883788	-0.124755
246001	247000	246501	289.0	-0.883309	-0.225954
247001	248000	247501	332.0	-0.882831	-0.025840
248001	249000	248501	327.0	-0.882353	-0.047733
249001	250000	249501	292.0	-0.881875	-0.211055
250001	251000	250501	288.0	-0.881396	-0.230954
251001	252000	251501	276.0	-0.880918	-0.292355
252001	253000	252501	285.0	-0.880440	-0.246061
253001	254000	253501	222.0	-0.879962	-0.606464
254001	255000	254501	323.0	-0.879484	-0.065489
255001	256000	255501	312.0	-0.879005	-0.115477
256001	257000	256501	289.0	-0.878527	-0.225954
257001	258000	257501	320.0	-0.878049	-0.078951
258001	259000	258501	253.0	-0.877571	-0.417886
259001	260000	259501	342.0	-0.877092	0.016973
260001	261000	260501	355.0	-0.876614	0.070796
261001	262000	261501	311.0	-0.876136	-0.120109
262001	263000	262501	298.0	-0.875658	-0.181711
263001	264000	263501	271.0	-0.875179	-0.318730
264001	265000	264501	283.0	-0.874701	-0.256221
265001	266000	265501	392.0	-0.874223	0.213830
266001	267000	266501	412.0	-0.873745	0.285621
267001	268000	267501	251.0	-0.873266	-0.429336
268001	269000	268501	301.0	-0.872788	-0.167260
269001	270000	269501	253.0	-0.872310	-0.417886
270001	271000	270501	343.0	-0.871832	0.021185
271001	272000	271501	268.0	-0.871353	-0.334790
272001	273000	272501	281.0	-0.870875	-0.266453
273001	274000	273501	329.0	-0.870397	-0.038936
274001	275000	274501	264.0	-0.869919	-0.356485
275001	276000	275501	260.0	-0.869440	-0.378512
276001	277000	276501	311.0	-0.868962	-0.120109
277001	278000	277501	346.0	-0.868484	0.033749
278001	279000	278501	279.0	-0.868006	-0.276758
279001	280000	279501	303.0	-0.867527	-0.157705
280001	281000	280501	287.0	-0.867049	-0.235973
281001	282000	281501	221.0	-0.866571	-0.612977
282001	283000	282501	251.0	-0.866093	-0.429336
283001	284000	283501	289.0	-0.865615	-0.225954
284001	285000	284501	202.0	-0.865136	-0.742668
285001	286000	285501	220.0	-0.864658	-0.619520
286001	287000	286501	239.0	-0.864180	-0.500013
287001	288000	287501	218.0	-0.863702	-0.632695
288001	289000	288501	246.0	-0.863223	-0.458365
289001	290000	289501	302.0	-0.862745	-0.162475
290001	291000	290501	331.0	-0.862267	-0.030192
291001	292000	291501	284.0	-0.861789	-0.251132
292001	293000	292501	287.0	-0.861310	-0.235973
293001	294000	293501	267.0	-0.860832	-0.340184
294001	295000	294501	346.0	-0.860354	0.033749
295001	296000	295501	334.0	-0.859876	-0.017175
296001	297000	296501	389.0	-0.859397	0.202747
297001	298000	297501	422.0	-0.858919	0.320220
298001	299000	298501	291.0	-0.858441	-0.216004
299001	300000	299501	301.0	-0.857963	-0.167260
300001	301000	300501	252.0	-0.857484	-0.423600
301001	302000	301501	220.0	-0.857006	-0.619520
302001	303000	302501	261.0	-0.856528	-0.372973
303001	304000	303501	264.0	-0.856050	-0.356485
304001	305000	304501	296.0	-0.855571	-0.191426
305001	306000	305501	289.0	-0.855093	-0.225954
306001	307000	306501	268.0	-0.854615	-0.334790
307001	308000	307501	263.0	-0.854137	-0.361960
308001	309000	308501	271.0	-0.853659	-0.318730
309001	310000	309501	274.0	-0.853180	-0.302847
310001	311000	310501	218.0	-0.852702	-0.632695
311001	312000	311501	324.0	-0.852224	-0.061029
312001	313000	312501	371.0	-0.851746	0.134396
313001	314000	313501	288.0	-0.851267	-0.230954
314001	315000	314501	276.0	-0.850789	-0.292355
315001	316000	315501	346.0	-0.850311	0.033749
316001	317000	316501	286.0	-0.849833	-0.241008
317001	318000	317501	231.0	-0.849354	-0.549130
318001	319000	318501	247.0	-0.848876	-0.452512
319001	320000	319501	252.0	-0.848398	-0.423600
320001	321000	320501	295.0	-0.847920	-0.196308
321001	322000	321501	304.0	-0.847441	-0.152952
322001	323000	322501	298.0	-0.846963	-0.181711
323001	324000	323501	291.0	-0.846485	-0.216004
324001	325000	324501	272.0	-0.846007	-0.313417
325001	326000	325501	258.0	-0.845528	-0.389652
326001	327000	326501	272.0	-0.845050	-0.313417
327001	328000	327501	275.0	-0.844572	-0.297592
328001	329000	328501	311.0	-0.844094	-0.120109
329001	330000	329501	347.0	-0.843615	0.037912
330001	331000	330501	389.0	-0.843137	0.202747
331001	332000	331501	292.0	-0.842659	-0.211055
332001	333000	332501	279.0	-0.842181	-0.276758
333001	334000	333501	258.0	-0.841703	-0.389652
334001	335000	334501	248.0	-0.841224	-0.446683
335001	336000	335501	285.0	-0.840746	-0.246061
336001	337000	336501	269.0	-0.840268	-0.329417
337001	338000	337501	218.0	-0.839790	-0.632695
338001	339000	338501	303.0	-0.839311	-0.157705
339001	340000	339501	351.0	-0.838833	0.054448
340001	341000	340501	273.0	-0.838355	-0.308122
