window_start	window_end	window_mid	raw_count	norm_position	log2_ratio
1	10000	5001	4314.0	-0.733932	0.048979
10001	20000	15001	3740.0	-0.729150	-0.157009
20001	30000	25001	3977.0	-0.724367	-0.068367
30001	40000	35001	3975.0	-0.719584	-0.069093
40001	50000	45001	4135.0	-0.714801	-0.012160
50001	60000	55001	4307.0	-0.710018	0.046636
60001	70000	65001	4358.0	-0.705235	0.063619
70001	80000	75001	3773.0	-0.700452	-0.144335
80001	90000	85001	3630.0	-0.695669	-0.200078
90001	100000	95001	4652.0	-0.690887	0.157804
100001	110000	105001	4319.0	-0.686104	0.050650
110001	120000	115001	3970.0	-0.681321	-0.070908
120001	130000	125001	4470.0	-0.676538	0.100227
130001	140000	135001	4387.0	-0.671755	0.073187
140001	150000	145001	3918.0	-0.666972	-0.089930
150001	160000	155001	4164.0	-0.662189	-0.002077
160001	170000	165001	4407.0	-0.657406	0.079750
170001	180000	175001	4164.0	-0.652624	-0.002077
180001	190000	185001	4151.0	-0.647841	-0.006588
190001	200000	195001	4648.0	-0.643058	0.156563
200001	210000	205001	4432.0	-0.638275	0.087910
210001	220000	215001	4657.0	-0.633492	0.159353
220001	230000	225001	4246.0	-0.628709	0.026057
230001	240000	235001	4466.0	-0.623926	0.098936
240001	250000	245001	4388.0	-0.619143	0.073516
250001	260000	255001	4211.0	-0.614360	0.014115
260001	270000	265001	4135.0	-0.609578	-0.012160
270001	280000	275001	4166.0	-0.604795	-0.001385
280001	290000	285001	4186.0	-0.600012	0.005525
290001	300000	295001	4274.0	-0.595229	0.035540
300001	310000	305001	4134.0	-0.590446	-0.012509
310001	320000	315001	4470.0	-0.585663	0.100227
320001	330000	325001	5039.0	-0.580880	0.273090
330001	340000	335001	4224.0	-0.576097	0.018562
340001	350000	345001	3687.0	-0.571315	-0.177600
350001	360000	355001	4461.0	-0.566532	0.097320
360001	370000	365001	4773.0	-0.561749	0.194849
370001	380000	375001	4429.0	-0.556966	0.086934
380001	390000	385001	4015.0	-0.552183	-0.054647
390001	400000	395001	3909.0	-0.547400	-0.093248
400001	410000	405001	4436.0	-0.542617	0.089212
410001	420000	415001	3761.0	-0.537834	-0.148931
420001	430000	425001	5024.0	-0.533052	0.268789
430001	440000	435001	4519.0	-0.528269	0.115956
440001	450000	445001	4211.0	-0.523486	0.014115
450001	460000	455001	4267.0	-0.518703	0.033175
460001	470000	465001	3653.0	-0.513920	-0.190966
470001	480000	475001	4689.0	-0.509137	0.169233
480001	490000	485001	4533.0	-0.504354	0.120419
490001	500000	495001	3843.0	-0.499571	-0.117814
500001	510000	505001	4195.0	-0.494789	0.008623
510001	520000	515001	4250.0	-0.490006	0.027415
520001	530000	525001	3774.0	-0.485223	-0.143953
530001	540000	535001	4592.0	-0.480440	0.139075
540001	550000	545001	4555.0	-0.475657	0.127404
550001	560000	555001	3929.0	-0.470874	-0.085885
560001	570000	565001	4191.0	-0.466091	0.007247
570001	580000	575001	3925.0	-0.461308	-0.087355
580001	590000	585001	3938.0	-0.456526	-0.082584
590001	600000	595001	3699.0	-0.451743	-0.172912
600001	610000	605001	4260.0	-0.446960	0.030806
610001	620000	615001	4100.0	-0.442177	-0.024423
620001	630000	625001	4146.0	-0.437394	-0.008327
630001	640000	635001	4042.0	-0.432611	-0.044978
640001	650000	645001	4391.0	-0.427828	0.074502
650001	660000	655001	4313.0	-0.423045	0.048644
660001	670000	665001	4427.0	-0.418263	0.086282
670001	680000	675001	4084.0	-0.413480	-0.030065
680001	690000	685001	4264.0	-0.408697	0.032160
690001	700000	695001	3877.0	-0.403914	-0.105107
700001	710000	705001	4340.0	-0.399131	0.057648
710001	720000	715001	3886.0	-0.394348	-0.101761
720001	730000	725001	4042.0	-0.389565	-0.044978
730001	740000	735001	3931.0	-0.384782	-0.085151
740001	750000	745001	4224.0	-0.380000	0.018562
750001	760000	755001	3816.0	-0.375217	-0.127986
760001	770000	765001	4260.0	-0.370434	0.030806
770001	780000	775001	4466.0	-0.365651	0.098936
780001	790000	785001	5568.0	-0.360868	0.417112
790001	800000	795001	4035.0	-0.356085	-0.047479
800001	810000	805001	5036.0	-0.351302	0.272231
810001	820000	815001	4404.0	-0.346519	0.078767
820001	830000	825001	5109.0	-0.341737	0.292994
830001	840000	835001	4825.0	-0.336954	0.210482
840001	850000	845001	5400.0	-0.332171	0.372912
850001	860000	855001	4711.0	-0.327388	0.175986
860001	870000	865001	4192.0	-0.322605	0.007591
870001	880000	875001	4000.0	-0.317822	-0.060047
880001	890000	885001	4291.0	-0.313039	0.041267
890001	900000	895001	4197.0	-0.308256	0.009311
900001	910000	905001	4376.0	-0.303474	0.069565
910001	920000	915001	4388.0	-0.298691	0.073516
920001	930000	925001	4417.0	-0.293908	0.083019
930001	940000	935001	3596.0	-0.289125	-0.213654
940001	950000	945001	3874.0	-0.284342	-0.106223
950001	960000	955001	4040.0	-0.279559	-0.045692
960001	970000	965001	3903.0	-0.274776	-0.095464
970001	980000	975001	4030.0	-0.269993	-0.049268
980001	990000	985001	4284.0	-0.265211	0.038911
