window_start	window_end	window_mid	raw_count	norm_position	log2_ratio
1	10000	5001	4251.0	-0.733932	0.221092
10001	20000	15001	3387.0	-0.729150	-0.106702
20001	30000	25001	3444.0	-0.724367	-0.082625
30001	40000	35001	3655.0	-0.719584	0.003161
40001	50000	45001	3162.0	-0.714801	-0.205873
50001	60000	55001	3581.0	-0.710018	-0.026348
60001	70000	65001	3707.0	-0.705235	0.023542
70001	80000	75001	3353.0	-0.700452	-0.121258
80001	90000	85001	3148.0	-0.695669	-0.212275
90001	100000	95001	4145.0	-0.690887	0.184662
100001	110000	105001	3609.0	-0.686104	-0.015111
110001	120000	115001	3548.0	-0.681321	-0.039704
120001	130000	125001	3916.0	-0.676538	0.102671
130001	140000	135001	3640.0	-0.671755	-0.002772
140001	150000	145001	3359.0	-0.666972	-0.118678
150001	160000	155001	3493.0	-0.662189	-0.062244
160001	170000	165001	3865.0	-0.657406	0.083758
170001	180000	175001	3475.0	-0.652624	-0.069697
180001	190000	185001	3826.0	-0.647841	0.069127
190001	200000	195001	3532.0	-0.643058	-0.046225
200001	210000	205001	3053.0	-0.638275	-0.256483
210001	220000	215001	3385.0	-0.633492	-0.107554
220001	230000	225001	3304.0	-0.628709	-0.142497
230001	240000	235001	3601.0	-0.623926	-0.018313
240001	250000	245001	3622.0	-0.619143	-0.009924
250001	260000	255001	3509.0	-0.614360	-0.055650
260001	270000	265001	3699.0	-0.609578	0.020425
270001	280000	275001	3582.0	-0.604795	-0.025945
280001	290000	285001	3668.0	-0.600012	0.008283
290001	300000	295001	3964.0	-0.595229	0.120247
300001	310000	305001	3670.0	-0.590446	0.009070
310001	320000	315001	3879.0	-0.585663	0.088975
320001	330000	325001	4055.0	-0.580880	0.152992
330001	340000	335001	3491.0	-0.576097	-0.063070
340001	350000	345001	3363.0	-0.571315	-0.116961
350001	360000	355001	3843.0	-0.566532	0.075523
360001	370000	365001	3509.0	-0.561749	-0.055650
370001	380000	375001	3058.0	-0.556966	-0.254122
380001	390000	385001	3249.0	-0.552183	-0.166714
