window_start	window_end	window_mid	raw_count	norm_position	log2_ratio
1	1000	501	383.0	-0.736085	0.065501
1001	2000	1501	385.0	-0.735606	0.073015
2001	3000	2501	396.0	-0.735128	0.113657
3001	4000	3501	491.0	-0.734650	0.423879
4001	5000	4501	422.0	-0.734172	0.205399
5001	6000	5501	351.0	-0.733693	-0.060373
6001	7000	6501	310.0	-0.733215	-0.239575
7001	8000	7501	338.0	-0.732737	-0.114820
8001	9000	8501	428.0	-0.732258	0.225767
9001	10000	9501	386.0	-0.731780	0.076757
10001	11000	10501	325.0	-0.731302	-0.171404
11001	12000	11501	320.0	-0.730824	-0.193772
12001	13000	12501	259.0	-0.730345	-0.498892
13001	14000	13501	359.0	-0.729867	-0.027860
14001	15000	14501	351.0	-0.729389	-0.060373
15001	16000	15501	344.0	-0.728910	-0.089435
16001	17000	16501	273.0	-0.728432	-0.422943
17001	18000	17501	363.0	-0.727954	-0.011874
18001	19000	18501	374.0	-0.727476	0.031195
19001	20000	19501	337.0	-0.726997	-0.119095
20001	21000	20501	311.0	-0.726519	-0.234929
21001	22000	21501	300.0	-0.726041	-0.286881
22001	23000	22501	351.0	-0.725562	-0.060373
23001	24000	23501	384.0	-0.725084	0.069263
24001	25000	24501	379.0	-0.724606	0.050354
25001	26000	25501	394.0	-0.724128	0.106352
26001	27000	26501	369.0	-0.723649	0.011777
27001	28000	27501	294.0	-0.723171	-0.316027
28001	29000	28501	290.0	-0.722693	-0.335791
29001	30000	29501	378.0	-0.722214	0.046543
30001	31000	30501	310.0	-0.721736	-0.239575
31001	32000	31501	350.0	-0.721258	-0.064489
32001	33000	32501	419.0	-0.720779	0.195107
33001	34000	33501	378.0	-0.720301	0.046543
34001	35000	34501	328.0	-0.719823	-0.158148
35001	36000	35501	303.0	-0.719345	-0.272526
36001	37000	36501	384.0	-0.718866	0.069263
37001	38000	37501	289.0	-0.718388	-0.340774
38001	39000	38501	317.0	-0.717910	-0.207361
39001	40000	39501	359.0	-0.717431	-0.027860
40001	41000	40501	423.0	-0.716953	0.208814
41001	42000	41501	377.0	-0.716475	0.042721
42001	43000	42501	377.0	-0.715997	0.042721
43001	44000	43501	308.0	-0.715518	-0.248913
44001	45000	44501	310.0	-0.715040	-0.239575
45001	46000	45501	368.0	-0.714562	0.007862
46001	47000	46501	377.0	-0.714083	0.042721
47001	48000	47501	328.0	-0.713605	-0.158148
48001	49000	48501	384.0	-0.713127	0.069263
49001	50000	49501	356.0	-0.712649	-0.039966
50001	51000	50501	326.0	-0.712170	-0.166972
51001	52000	51501	314.0	-0.711692	-0.221079
52001	53000	52501	364.0	-0.711214	-0.007905
53001	54000	53501	370.0	-0.710735	0.015682
54001	55000	54501	365.0	-0.710257	-0.003947
55001	56000	55501	367.0	-0.709779	0.003936
56001	57000	56501	409.0	-0.709301	0.160257
57001	58000	57501	366.0	-0.708822	0.000000
58001	59000	58501	316.0	-0.708344	-0.211919
59001	60000	59501	390.0	-0.707866	0.091630
60001	61000	60501	393.0	-0.707387	0.102686
61001	62000	61501	361.0	-0.706909	-0.019845
62001	63000	62501	343.0	-0.706431	-0.093635
63001	64000	63501	320.0	-0.705953	-0.193772
64001	65000	64501	374.0	-0.705474	0.031195
65001	66000	65501	356.0	-0.704996	-0.039966
66001	67000	66501	330.0	-0.704518	-0.149378
67001	68000	67501	378.0	-0.704039	0.046543
68001	69000	68501	420.0	-0.703561	0.198546
69001	70000	69501	402.0	-0.703083	0.135352
70001	71000	70501	406.0	-0.702605	0.149636
71001	72000	71501	279.0	-0.702126	-0.391579
72001	73000	72501	321.0	-0.701648	-0.189270
73001	74000	73501	329.0	-0.701170	-0.153756
74001	75000	74501	333.0	-0.700691	-0.136321
75001	76000	75501	313.0	-0.700213	-0.225681
76001	77000	76501	390.0	-0.699735	0.091630
77001	78000	77501	370.0	-0.699257	0.015682
78001	79000	78501	279.0	-0.698778	-0.391579
79001	80000	79501	317.0	-0.698300	-0.207361
80001	81000	80501	320.0	-0.697822	-0.193772
81001	82000	81501	311.0	-0.697343	-0.234929
82001	83000	82501	326.0	-0.696865	-0.166972
83001	84000	83501	287.0	-0.696387	-0.350793
84001	85000	84501	290.0	-0.695909	-0.335791
85001	86000	85501	286.0	-0.695430	-0.355829
86001	87000	86501	286.0	-0.694952	-0.355829
87001	88000	87501	314.0	-0.694474	-0.221079
88001	89000	88501	374.0	-0.693995	0.031195
89001	90000	89501	417.0	-0.693517	0.188204
90001	91000	90501	429.0	-0.693039	0.229134
91001	92000	91501	450.0	-0.692561	0.298081
92001	93000	92501	395.0	-0.692082	0.110009
93001	94000	93501	427.0	-0.691604	0.222392
94001	95000	94501	374.0	-0.691126	0.031195
95001	96000	95501	359.0	-0.690647	-0.027860
96001	97000	96501	342.0	-0.690169	-0.097847
97001	98000	97501	328.0	-0.689691	-0.158148
98001	99000	98501	319.0	-0.689213	-0.198287
99001	100000	99501	408.0	-0.688734	0.156726
100001	101000	100501	385.0	-0.688256	0.073015
101001	102000	101501	394.0	-0.687778	0.106352
102001	103000	102501	269.0	-0.687299	-0.444237
103001	104000	103501	305.0	-0.686821	-0.263034
104001	105000	104501	376.0	-0.686343	0.038889
105001	106000	105501	343.0	-0.685864	-0.093635
106001	107000	106501	374.0	-0.685386	0.031195
107001	108000	107501	329.0	-0.684908	-0.153756
108001	109000	108501	398.0	-0.684430	0.120925
109001	110000	109501	340.0	-0.683951	-0.106309
110001	111000	110501	368.0	-0.683473	0.007862
111001	112000	111501	406.0	-0.682995	0.149636
112001	113000	112501	379.0	-0.682516	0.050354
113001	114000	113501	261.0	-0.682038	-0.487794
114001	115000	114501	305.0	-0.681560	-0.263034
115001	116000	115501	320.0	-0.681082	-0.193772
116001	117000	116501	286.0	-0.680603	-0.355829
117001	118000	117501	274.0	-0.680125	-0.417668
118001	119000	118501	331.0	-0.679647	-0.145012
119001	120000	119501	470.0	-0.679168	0.360817
120001	121000	120501	499.0	-0.678690	0.447196
121001	122000	121501	438.0	-0.678212	0.259087
