window_start	window_end	window_mid	raw_count	norm_position	log2_ratio
1	1000	501	317.0	-0.999439	-0.234693
1001	2000	1501	348.0	-0.998610	-0.100088
2001	3000	2501	234.0	-0.997782	-0.672667
3001	4000	3501	309.0	-0.996953	-0.271569
4001	5000	4501	342.0	-0.996124	-0.125179
5001	6000	5501	291.0	-0.995295	-0.358156
6001	7000	6501	338.0	-0.994467	-0.142152
7001	8000	7501	353.0	-0.993638	-0.079507
8001	9000	8501	418.0	-0.992809	0.164327
9001	10000	9501	341.0	-0.991980	-0.129404
10001	11000	10501	332.0	-0.991152	-0.167992
11001	12000	11501	504.0	-0.990323	0.434248
12001	13000	12501	360.0	-0.989494	-0.051179
13001	14000	13501	357.0	-0.988666	-0.063252
14001	15000	14501	361.0	-0.987837	-0.047177
15001	16000	15501	314.0	-0.987008	-0.248411
16001	17000	16501	313.0	-0.986179	-0.253013
17001	18000	17501	372.0	-0.985351	-0.003873
18001	19000	18501	356.0	-0.984522	-0.067298
19001	20000	19501	343.0	-0.983693	-0.120967
20001	21000	20501	320.0	-0.982865	-0.221104
21001	22000	21501	470.0	-0.982036	0.333485
22001	23000	22501	392.0	-0.981207	0.071678
23001	24000	23501	460.0	-0.980378	0.302458
24001	25000	24501	478.0	-0.979550	0.357835
25001	26000	25501	401.0	-0.978721	0.104427
26001	27000	26501	310.0	-0.977892	-0.266907
27001	28000	27501	387.0	-0.977063	0.053158
28001	29000	28501	312.0	-0.976235	-0.257630
29001	30000	29501	320.0	-0.975406	-0.221104
30001	31000	30501	222.0	-0.974577	-0.748616
31001	32000	31501	360.0	-0.973749	-0.051179
32001	33000	32501	386.0	-0.972920	0.049425
33001	34000	33501	318.0	-0.972091	-0.230149
34001	35000	34501	384.0	-0.971262	0.041931
35001	36000	35501	367.0	-0.970434	-0.023396
36001	37000	36501	366.0	-0.969605	-0.027332
37001	38000	37501	345.0	-0.968776	-0.112579
38001	39000	38501	378.0	-0.967948	0.019211
39001	40000	39501	410.0	-0.967119	0.136448
40001	41000	40501	427.0	-0.966290	0.195060
41001	42000	41501	419.0	-0.965461	0.167775
42001	43000	42501	356.0	-0.964633	-0.067298
43001	44000	43501	386.0	-0.963804	0.049425
44001	45000	44501	366.0	-0.962975	-0.027332
45001	46000	45501	445.0	-0.962146	0.254630
46001	47000	46501	367.0	-0.961318	-0.023396
47001	48000	47501	350.0	-0.960489	-0.091821
48001	49000	48501	361.0	-0.959660	-0.047177
49001	50000	49501	366.0	-0.958832	-0.027332
50001	51000	50501	491.0	-0.958003	0.396547
51001	52000	51501	461.0	-0.957174	0.305591
52001	53000	52501	444.0	-0.956345	0.251384
53001	54000	53501	387.0	-0.955517	0.053158
54001	55000	54501	403.0	-0.954688	0.111604
55001	56000	55501	449.0	-0.953859	0.267540
56001	57000	56501	408.0	-0.953031	0.129394
57001	58000	57501	355.0	-0.952202	-0.071357
58001	59000	58501	348.0	-0.951373	-0.100088
59001	60000	59501	436.0	-0.950544	0.225153
60001	61000	60501	506.0	-0.949716	0.439962
61001	62000	61501	392.0	-0.948887	0.071678
62001	63000	62501	453.0	-0.948058	0.280335
63001	64000	63501	397.0	-0.947229	0.089963
64001	65000	64501	458.0	-0.946401	0.296172
65001	66000	65501	351.0	-0.945572	-0.087705
66001	67000	66501	394.0	-0.944743	0.079020
67001	68000	67501	393.0	-0.943915	0.075354
68001	69000	68501	381.0	-0.943086	0.030615
69001	70000	69501	407.0	-0.942257	0.125853
70001	71000	70501	402.0	-0.941428	0.108020
71001	72000	71501	442.0	-0.940600	0.244871
72001	73000	72501	435.0	-0.939771	0.221840
73001	74000	73501	352.0	-0.938942	-0.083600
74001	75000	74501	370.0	-0.938114	-0.011650
75001	76000	75501	360.0	-0.937285	-0.051179
76001	77000	76501	362.0	-0.936456	-0.043186
77001	78000	77501	436.0	-0.935627	0.225153
78001	79000	78501	358.0	-0.934799	-0.059216
79001	80000	79501	332.0	-0.933970	-0.167992
80001	81000	80501	343.0	-0.933141	-0.120967
81001	82000	81501	395.0	-0.932312	0.082677
82001	83000	82501	378.0	-0.931484	0.019211
83001	84000	83501	395.0	-0.930655	0.082677
84001	85000	84501	388.0	-0.929826	0.056881
85001	86000	85501	341.0	-0.928998	-0.129404
86001	87000	86501	417.0	-0.928169	0.160872
87001	88000	87501	480.0	-0.927340	0.363859
88001	89000	88501	325.0	-0.926511	-0.198736
89001	90000	89501	445.0	-0.925683	0.254630
90001	91000	90501	483.0	-0.924854	0.372848
91001	92000	91501	464.0	-0.924025	0.314949
92001	93000	92501	368.0	-0.923197	-0.019470
93001	94000	93501	353.0	-0.922368	-0.079507
94001	95000	94501	356.0	-0.921539	-0.067298
95001	96000	95501	289.0	-0.920710	-0.368106
96001	97000	96501	263.0	-0.919882	-0.504113
97001	98000	97501	381.0	-0.919053	0.030615
98001	99000	98501	447.0	-0.918224	0.261099
99001	100000	99501	397.0	-0.917395	0.089963
100001	101000	100501	396.0	-0.916567	0.086325
101001	102000	101501	334.0	-0.915738	-0.159328
102001	103000	102501	392.0	-0.914909	0.071678
103001	104000	103501	339.0	-0.914081	-0.137890
104001	105000	104501	322.0	-0.913252	-0.212115
105001	106000	105501	387.0	-0.912423	0.053158
106001	107000	106501	403.0	-0.911594	0.111604
107001	108000	107501	419.0	-0.910766	0.167775
108001	109000	108501	408.0	-0.909937	0.129394
109001	110000	109501	354.0	-0.909108	-0.075426
110001	111000	110501	366.0	-0.908280	-0.027332
111001	112000	111501	379.0	-0.907451	0.023022
112001	113000	112501	333.0	-0.906622	-0.163653
113001	114000	113501	253.0	-0.905793	-0.560038
114001	115000	114501	245.0	-0.904965	-0.606394
115001	116000	115501	308.0	-0.904136	-0.276245
116001	117000	116501	333.0	-0.903307	-0.163653
117001	118000	117501	327.0	-0.902478	-0.189885
118001	119000	118501	318.0	-0.901650	-0.230149
119001	120000	119501	270.0	-0.900821	-0.466216
120001	121000	120501	289.0	-0.899992	-0.368106
121001	122000	121501	361.0	-0.899164	-0.047177
122001	123000	122501	319.0	-0.898335	-0.225619
123001	124000	123501	394.0	-0.897506	0.079020
124001	125000	124501	443.0	-0.896677	0.248131
125001	126000	125501	399.0	-0.895849	0.097213
126001	127000	126501	506.0	-0.895020	0.439962
127001	128000	127501	429.0	-0.894191	0.201802
128001	129000	128501	320.0	-0.893363	-0.221104
129001	130000	129501	265.0	-0.892534	-0.493183
130001	131000	130501	292.0	-0.891705	-0.353207
131001	132000	131501	301.0	-0.890876	-0.309412
132001	133000	132501	353.0	-0.890048	-0.079507
133001	134000	133501	281.0	-0.889219	-0.408606
134001	135000	134501	314.0	-0.888390	-0.248411
135001	136000	135501	331.0	-0.887561	-0.172344
136001	137000	136501	263.0	-0.886733	-0.504113
137001	138000	137501	312.0	-0.885904	-0.257630
138001	139000	138501	272.0	-0.885075	-0.455569
139001	140000	139501	292.0	-0.884247	-0.353207
140001	141000	140501	315.0	-0.883418	-0.243824
141001	142000	141501	290.0	-0.882589	-0.363123
142001	143000	142501	477.0	-0.881760	0.354814
143001	144000	143501	569.0	-0.880932	0.609253
144001	145000	144501	415.0	-0.880103	0.153936
145001	146000	145501	350.0	-0.879274	-0.091821
146001	147000	146501	373.0	-0.878446	0.000000
147001	148000	147501	376.0	-0.877617	0.011557
148001	149000	148501	361.0	-0.876788	-0.047177
149001	150000	149501	314.0	-0.875959	-0.248411
150001	151000	150501	419.0	-0.875131	0.167775
151001	152000	151501	380.0	-0.874302	0.026824
152001	153000	152501	368.0	-0.873473	-0.019470
153001	154000	153501	328.0	-0.872644	-0.185480
154001	155000	154501	332.0	-0.871816	-0.167992
155001	156000	155501	397.0	-0.870987	0.089963
156001	157000	156501	333.0	-0.870158	-0.163653
157001	158000	157501	376.0	-0.869330	0.011557
158001	159000	158501	363.0	-0.868501	-0.039206
159001	160000	159501	323.0	-0.867672	-0.207641
160001	161000	160501	388.0	-0.866843	0.056881
161001	162000	161501	310.0	-0.866015	-0.266907
162001	163000	162501	370.0	-0.865186	-0.011650
163001	164000	163501	368.0	-0.864357	-0.019470
164001	165000	164501	399.0	-0.863529	0.097213
165001	166000	165501	351.0	-0.862700	-0.087705
166001	167000	166501	308.0	-0.861871	-0.276245
167001	168000	167501	361.0	-0.861042	-0.047177
168001	169000	168501	471.0	-0.860214	0.336551
169001	170000	169501	416.0	-0.859385	0.157408
170001	171000	170501	351.0	-0.858556	-0.087705
171001	172000	171501	314.0	-0.857727	-0.248411
172001	173000	172501	328.0	-0.856899	-0.185480
173001	174000	173501	375.0	-0.856070	0.007715
174001	175000	174501	419.0	-0.855241	0.167775
175001	176000	175501	391.0	-0.854413	0.067993
176001	177000	176501	333.0	-0.853584	-0.163653
177001	178000	177501	403.0	-0.852755	0.111604
178001	179000	178501	464.0	-0.851926	0.314949
179001	180000	179501	327.0	-0.851098	-0.189885
180001	181000	180501	335.0	-0.850269	-0.155015
181001	182000	181501	399.0	-0.849440	0.097213
182001	183000	182501	409.0	-0.848612	0.132925
183001	184000	183501	411.0	-0.847783	0.139963
184001	185000	184501	383.0	-0.846954	0.038169
185001	186000	185501	346.0	-0.846125	-0.108404
186001	187000	186501	465.0	-0.845297	0.318055
187001	188000	187501	377.0	-0.844468	0.015389
188001	189000	188501	454.0	-0.843639	0.283517
189001	190000	189501	360.0	-0.842810	-0.051179
190001	191000	190501	423.0	-0.841982	0.181482
191001	192000	191501	359.0	-0.841153	-0.055192
192001	193000	192501	492.0	-0.840324	0.399483
193001	194000	193501	393.0	-0.839496	0.075354
194001	195000	194501	436.0	-0.838667	0.225153
195001	196000	195501	418.0	-0.837838	0.164327
196001	197000	196501	420.0	-0.837009	0.171214
197001	198000	197501	339.0	-0.836181	-0.137890
198001	199000	198501	282.0	-0.835352	-0.403480
199001	200000	199501	388.0	-0.834523	0.056881
200001	201000	200501	352.0	-0.833695	-0.083600
201001	202000	201501	380.0	-0.832866	0.026824
202001	203000	202501	452.0	-0.832037	0.277147
203001	204000	203501	455.0	-0.831208	0.286691
204001	205000	204501	507.0	-0.830380	0.442810
205001	206000	205501	449.0	-0.829551	0.267540
206001	207000	206501	480.0	-0.828722	0.363859
207001	208000	207501	435.0	-0.827893	0.221840
208001	209000	208501	480.0	-0.827065	0.363859
209001	210000	209501	492.0	-0.826236	0.399483
210001	211000	210501	435.0	-0.825407	0.221840
211001	212000	211501	427.0	-0.824579	0.195060
212001	213000	212501	509.0	-0.823750	0.448490
213001	214000	213501	511.0	-0.822921	0.454148
214001	215000	214501	450.0	-0.822092	0.270749
215001	216000	215501	394.0	-0.821264	0.079020
216001	217000	216501	410.0	-0.820435	0.136448
217001	218000	217501	448.0	-0.819606	0.264323
218001	219000	218501	490.0	-0.818778	0.393606
219001	220000	219501	479.0	-0.817949	0.360850
220001	221000	220501	297.0	-0.817120	-0.328713
221001	222000	221501	270.0	-0.816291	-0.466216
222001	223000	222501	279.0	-0.815463	-0.418911
223001	224000	223501	273.0	-0.814634	-0.450275
224001	225000	224501	394.0	-0.813805	0.079020
225001	226000	225501	294.0	-0.812976	-0.343359
226001	227000	226501	473.0	-0.812148	0.342665
227001	228000	227501	495.0	-0.811319	0.408253
228001	229000	228501	340.0	-0.810490	-0.133641
229001	230000	229501	310.0	-0.809662	-0.266907
230001	231000	230501	332.0	-0.808833	-0.167992
231001	232000	231501	301.0	-0.808004	-0.309412
232001	233000	232501	338.0	-0.807175	-0.142152
233001	234000	233501	306.0	-0.806347	-0.285644
234001	235000	234501	340.0	-0.805518	-0.133641
235001	236000	235501	281.0	-0.804689	-0.408606
236001	237000	236501	473.0	-0.803861	0.342665
237001	238000	237501	372.0	-0.803032	-0.003873
238001	239000	238501	364.0	-0.802203	-0.035237
239001	240000	239501	349.0	-0.801374	-0.095949
240001	241000	240501	253.0	-0.800546	-0.560038
241001	242000	241501	265.0	-0.799717	-0.493183
242001	243000	242501	318.0	-0.798888	-0.230149
243001	244000	243501	369.0	-0.798059	-0.015555
244001	245000	244501	408.0	-0.797231	0.129394
245001	246000	245501	276.0	-0.796402	-0.434507
246001	247000	246501	271.0	-0.795573	-0.460883
247001	248000	247501	355.0	-0.794745	-0.071357
248001	249000	248501	280.0	-0.793916	-0.413749
249001	250000	249501	264.0	-0.793087	-0.498638
250001	251000	250501	330.0	-0.792258	-0.176710
251001	252000	251501	365.0	-0.791430	-0.031279
252001	253000	252501	328.0	-0.790601	-0.185480
253001	254000	253501	289.0	-0.789772	-0.368106
254001	255000	254501	283.0	-0.788944	-0.398374
255001	256000	255501	267.0	-0.788115	-0.482336
256001	257000	256501	265.0	-0.787286	-0.493183
257001	258000	257501	298.0	-0.786457	-0.323863
258001	259000	258501	330.0	-0.785629	-0.176710
259001	260000	259501	298.0	-0.784800	-0.323863
260001	261000	260501	334.0	-0.783971	-0.159328
261001	262000	261501	366.0	-0.783142	-0.027332
262001	263000	262501	330.0	-0.782314	-0.176710
263001	264000	263501	326.0	-0.781485	-0.194304
264001	265000	264501	338.0	-0.780656	-0.142152
265001	266000	265501	259.0	-0.779828	-0.526224
266001	267000	266501	335.0	-0.778999	-0.155015
267001	268000	267501	321.0	-0.778170	-0.216602
268001	269000	268501	335.0	-0.777341	-0.155015
269001	270000	269501	307.0	-0.776513	-0.280937
270001	271000	270501	271.0	-0.775684	-0.460883
271001	272000	271501	299.0	-0.774855	-0.319030
272001	273000	272501	331.0	-0.774027	-0.172344
273001	274000	273501	333.0	-0.773198	-0.163653
274001	275000	274501	244.0	-0.772369	-0.612294
275001	276000	275501	285.0	-0.771540	-0.388214
276001	277000	276501	289.0	-0.770712	-0.368106
277001	278000	277501	290.0	-0.769883	-0.363123
278001	279000	278501	344.0	-0.769054	-0.116767
279001	280000	279501	408.0	-0.768225	0.129394
280001	281000	280501	330.0	-0.767397	-0.176710
281001	282000	281501	370.0	-0.766568	-0.011650
282001	283000	282501	353.0	-0.765739	-0.079507
283001	284000	283501	410.0	-0.764911	0.136448
284001	285000	284501	355.0	-0.764082	-0.071357
285001	286000	285501	385.0	-0.763253	0.045683
286001	287000	286501	401.0	-0.762424	0.104427
287001	288000	287501	314.0	-0.761596	-0.248411
288001	289000	288501	355.0	-0.760767	-0.071357
289001	290000	289501	414.0	-0.759938	0.150455
290001	291000	290501	278.0	-0.759110	-0.424091
291001	292000	291501	421.0	-0.758281	0.174645
292001	293000	292501	383.0	-0.757452	0.038169
293001	294000	293501	268.0	-0.756623	-0.476943
294001	295000	294501	283.0	-0.755795	-0.398374
295001	296000	295501	254.0	-0.754966	-0.554347
296001	297000	296501	271.0	-0.754137	-0.460883
297001	298000	297501	259.0	-0.753308	-0.526224
298001	299000	298501	315.0	-0.752480	-0.243824
299001	300000	299501	260.0	-0.751651	-0.520664
300001	301000	300501	292.0	-0.750822	-0.353207
301001	302000	301501	293.0	-0.749994	-0.348275
302001	303000	302501	401.0	-0.749165	0.104427
303001	304000	303501	403.0	-0.748336	0.111604
304001	305000	304501	309.0	-0.747507	-0.271569
305001	306000	305501	290.0	-0.746679	-0.363123
306001	307000	306501	298.0	-0.745850	-0.323863
307001	308000	307501	360.0	-0.745021	-0.051179
308001	309000	308501	333.0	-0.744193	-0.163653
309001	310000	309501	377.0	-0.743364	0.015389
310001	311000	310501	352.0	-0.742535	-0.083600
311001	312000	311501	308.0	-0.741706	-0.276245
312001	313000	312501	395.0	-0.740878	0.082677
313001	314000	313501	312.0	-0.740049	-0.257630
