window_start	window_end	window_mid	raw_count	norm_position	log2_ratio
1	1000	501	390.0	-0.999439	0.189478
1001	2000	1501	411.0	-0.998610	0.265142
2001	3000	2501	292.0	-0.997782	-0.228028
3001	4000	3501	370.0	-0.996953	0.113529
4001	5000	4501	359.0	-0.996124	0.069988
5001	6000	5501	321.0	-0.995295	-0.091423
6001	7000	6501	368.0	-0.994467	0.105709
7001	8000	7501	377.0	-0.993638	0.140568
8001	9000	8501	306.0	-0.992809	-0.160465
9001	10000	9501	276.0	-0.991980	-0.309328
10001	11000	10501	276.0	-0.991152	-0.309328
11001	12000	11501	577.0	-0.990323	0.754575
12001	13000	12501	490.0	-0.989494	0.518785
13001	14000	13501	421.0	-0.988666	0.299824
14001	15000	14501	383.0	-0.987837	0.163348
15001	16000	15501	390.0	-0.987008	0.189478
16001	17000	16501	320.0	-0.986179	-0.095924
17001	18000	17501	464.0	-0.985351	0.440128
18001	19000	18501	417.0	-0.984522	0.286051
19001	20000	19501	428.0	-0.983693	0.323614
20001	21000	20501	518.0	-0.982865	0.598956
21001	22000	21501	580.0	-0.982036	0.762057
22001	23000	22501	374.0	-0.981207	0.129042
23001	24000	23501	487.0	-0.980378	0.509925
24001	25000	24501	413.0	-0.979550	0.272145
25001	26000	25501	370.0	-0.978721	0.113529
26001	27000	26501	266.0	-0.977892	-0.362570
27001	28000	27501	355.0	-0.977063	0.053823
28001	29000	28501	307.0	-0.976235	-0.155758
29001	30000	29501	310.0	-0.975406	-0.141728
30001	31000	30501	255.0	-0.974577	-0.423499
31001	32000	31501	325.0	-0.973749	-0.073557
32001	33000	32501	334.0	-0.972920	-0.034148
33001	34000	33501	295.0	-0.972091	-0.213281
34001	35000	34501	368.0	-0.971262	0.105709
35001	36000	35501	410.0	-0.970434	0.261628
36001	37000	36501	379.0	-0.969605	0.148202
37001	38000	37501	357.0	-0.968776	0.061928
38001	39000	38501	345.0	-0.967948	0.012600
39001	40000	39501	367.0	-0.967119	0.101784
40001	41000	40501	341.0	-0.966290	-0.004225
41001	42000	41501	424.0	-0.965461	0.310068
42001	43000	42501	348.0	-0.964633	0.025091
43001	44000	43501	347.0	-0.963804	0.020939
44001	45000	44501	326.0	-0.962975	-0.069124
45001	46000	45501	383.0	-0.962146	0.163348
46001	47000	46501	304.0	-0.961318	-0.169925
47001	48000	47501	312.0	-0.960489	-0.132450
48001	49000	48501	350.0	-0.959660	0.033359
49001	50000	49501	387.0	-0.958832	0.178337
50001	51000	50501	547.0	-0.958003	0.677545
51001	52000	51501	538.0	-0.957174	0.653610
52001	53000	52501	423.0	-0.956345	0.306661
53001	54000	53501	364.0	-0.955517	0.089942
54001	55000	54501	385.0	-0.954688	0.170862
55001	56000	55501	412.0	-0.953859	0.268648
56001	57000	56501	492.0	-0.953031	0.524662
57001	58000	57501	388.0	-0.952202	0.182060
58001	59000	58501	363.0	-0.951373	0.085973
59001	60000	59501	511.0	-0.950544	0.579327
60001	61000	60501	520.0	-0.949716	0.604515
61001	62000	61501	376.0	-0.948887	0.136736
62001	63000	62501	378.0	-0.948058	0.144390
63001	64000	63501	315.0	-0.947229	-0.118644
64001	65000	64501	477.0	-0.946401	0.479993
65001	66000	65501	380.0	-0.945572	0.152003
66001	67000	66501	327.0	-0.944743	-0.064706
67001	68000	67501	267.0	-0.943915	-0.357157
68001	69000	68501	265.0	-0.943086	-0.368004
69001	70000	69501	327.0	-0.942257	-0.064706
70001	71000	70501	331.0	-0.941428	-0.047165
71001	72000	71501	453.0	-0.940600	0.405515
72001	73000	72501	414.0	-0.939771	0.275634
73001	74000	73501	354.0	-0.938942	0.049753
74001	75000	74501	349.0	-0.938114	0.029231
75001	76000	75501	312.0	-0.937285	-0.132450
76001	77000	76501	405.0	-0.936456	0.243926
77001	78000	77501	423.0	-0.935627	0.306661
78001	79000	78501	315.0	-0.934799	-0.118644
79001	80000	79501	260.0	-0.933970	-0.395485
80001	81000	80501	277.0	-0.933141	-0.304110
81001	82000	81501	314.0	-0.932312	-0.123232
82001	83000	82501	407.0	-0.931484	0.251032
83001	84000	83501	314.0	-0.930655	-0.123232
84001	85000	84501	274.0	-0.929826	-0.319820
