window_start	window_end	window_mid	raw_count	norm_position	log2_ratio
1	10000	5001	3291.0	-0.995710	-0.204052
10001	20000	15001	3612.0	-0.987422	-0.069781
20001	30000	25001	3850.0	-0.979135	0.022280
30001	40000	35001	3536.0	-0.970848	-0.100460
40001	50000	45001	3843.0	-0.962561	0.019655
50001	60000	55001	4182.0	-0.954274	0.141615
60001	70000	65001	4132.0	-0.945986	0.124262
70001	80000	75001	3849.0	-0.937699	0.021905
80001	90000	85001	3907.0	-0.929412	0.043483
90001	100000	95001	3801.0	-0.921125	0.003801
100001	110000	105001	3754.0	-0.912837	-0.014150
110001	120000	115001	3132.0	-0.904550	-0.275494
120001	130000	125001	3725.0	-0.896263	-0.025338
130001	140000	135001	3011.0	-0.887976	-0.332336
140001	150000	145001	3840.0	-0.879689	0.018528
150001	160000	155001	3619.0	-0.871401	-0.066987
160001	170000	165001	3742.0	-0.863114	-0.018769
170001	180000	175001	3705.0	-0.854827	-0.033105
180001	190000	185001	3939.0	-0.846540	0.055251
190001	200000	195001	3950.0	-0.838252	0.059274
200001	210000	205001	4482.0	-0.829965	0.241564
210001	220000	215001	4553.0	-0.821678	0.264239
220001	230000	225001	3425.0	-0.813391	-0.146474
230001	240000	235001	3456.0	-0.805104	-0.133475
240001	250000	245001	3059.0	-0.796816	-0.309518
250001	260000	255001	3053.0	-0.788529	-0.312351
260001	270000	265001	3251.0	-0.780242	-0.221695
270001	280000	275001	3094.0	-0.771955	-0.293105
280001	290000	285001	3687.0	-0.763667	-0.040131
290001	300000	295001	2992.0	-0.755380	-0.341468
300001	310000	305001	3356.0	-0.747093	-0.175836
310001	320000	315001	3417.0	-0.738806	-0.149848
320001	330000	325001	3387.0	-0.730519	-0.162570
330001	340000	335001	3899.0	-0.722231	0.040526
340001	350000	345001	3704.0	-0.713944	-0.033494
350001	360000	355001	3923.0	-0.705657	0.049379
360001	370000	365001	4212.0	-0.697370	0.151927
370001	380000	375001	3758.0	-0.689082	-0.012613
380001	390000	385001	3838.0	-0.680795	0.017776
390001	400000	395001	3718.0	-0.672508	-0.028052
400001	410000	405001	3888.0	-0.664221	0.036450
410001	420000	415001	3885.0	-0.655934	0.035336
420001	430000	425001	3485.0	-0.647646	-0.121420
430001	440000	435001	4170.0	-0.639359	0.137469
440001	450000	445001	3913.0	-0.631072	0.045697
450001	460000	455001	3735.0	-0.622785	-0.021470
460001	470000	465001	3465.0	-0.614498	-0.129723
470001	480000	475001	4075.0	-0.606210	0.104222
480001	490000	485001	3506.0	-0.597923	-0.112752
490001	500000	495001	3760.0	-0.589636	-0.011846
500001	510000	505001	3217.0	-0.581349	-0.236863
510001	520000	515001	3486.0	-0.573061	-0.121006
520001	530000	525001	3800.0	-0.564774	0.003421
530001	540000	535001	4127.0	-0.556487	0.122515
540001	550000	545001	4146.0	-0.548200	0.129142
550001	560000	555001	4186.0	-0.539913	0.142994
560001	570000	565001	3779.0	-0.531625	-0.004574
570001	580000	575001	3760.0	-0.523338	-0.011846
580001	590000	585001	3728.0	-0.515051	-0.024177
590001	600000	595001	3710.0	-0.506764	-0.031159
600001	610000	605001	3651.0	-0.498476	-0.054287
610001	620000	615001	3806.0	-0.490189	0.005697
620001	630000	625001	2934.0	-0.481902	-0.369710
630001	640000	635001	2833.0	-0.473615	-0.420248
640001	650000	645001	3894.0	-0.465328	0.038674
650001	660000	655001	3578.0	-0.457040	-0.083425
660001	670000	665001	3475.0	-0.448753	-0.125565
670001	680000	675001	3454.0	-0.440466	-0.134310
680001	690000	685001	3859.0	-0.432179	0.025649
690001	700000	695001	3803.0	-0.423891	0.004559
700001	710000	705001	3881.0	-0.415604	0.033850
710001	720000	715001	3864.0	-0.407317	0.027517
720001	730000	725001	3536.0	-0.399030	-0.100460
730001	740000	735001	3875.0	-0.390743	0.031618
740001	750000	745001	3909.0	-0.382455	0.044221
750001	760000	755001	4002.0	-0.374168	0.078143
760001	770000	765001	3724.0	-0.365881	-0.025725
770001	780000	775001	3944.0	-0.357594	0.057081
780001	790000	785001	3371.0	-0.349306	-0.169402
790001	800000	795001	3646.0	-0.341019	-0.056264
800001	810000	805001	3795.0	-0.332732	0.001521
810001	820000	815001	3893.0	-0.324445	0.038304
820001	830000	825001	3635.0	-0.316158	-0.060623
830001	840000	835001	3479.0	-0.307870	-0.123906
840001	850000	845001	3825.0	-0.299583	0.012881
850001	860000	855001	3570.0	-0.291296	-0.086654
860001	870000	865001	3707.0	-0.283009	-0.032326
870001	880000	875001	3960.0	-0.274721	0.062922
880001	890000	885001	3672.0	-0.266434	-0.046012
890001	900000	895001	4257.0	-0.258147	0.167259
900001	910000	905001	3589.0	-0.249860	-0.078997
910001	920000	915001	3702.0	-0.241573	-0.034274
920001	930000	925001	4017.0	-0.233285	0.083540
930001	940000	935001	3878.0	-0.224998	0.032734
940001	950000	945001	3552.0	-0.216711	-0.093947
950001	960000	955001	3904.0	-0.208424	0.042375
960001	970000	965001	3570.0	-0.200136	-0.086654
970001	980000	975001	3801.0	-0.191849	0.003801
980001	990000	985001	3932.0	-0.183562	0.052685
