window_start	window_end	window_mid	raw_count	norm_position	log2_ratio
1	1000	501	421.0	0.998198	0.368948
1001	2000	1501	458.0	0.999099	0.490476
2001	3000	2501	410.0	1.000000	0.330752
3001	4000	3501	358.0	-0.999690	0.135088
4001	5000	4501	410.0	-0.999380	0.330752
5001	6000	5501	436.0	-0.999070	0.419456
6001	7000	6501	383.0	-0.998760	0.232472
7001	8000	7501	285.0	-0.998450	-0.193910
8001	9000	8501	249.0	-0.998140	-0.388726
9001	10000	9501	373.0	-0.997830	0.194304
10001	11000	10501	295.0	-0.997520	-0.144157
11001	12000	11501	319.0	-0.997210	-0.031316
12001	13000	12501	367.0	-0.996900	0.170908
13001	14000	13501	393.0	-0.996590	0.269657
14001	15000	14501	383.0	-0.996280	0.232472
15001	16000	15501	363.0	-0.995970	0.155098
16001	17000	16501	314.0	-0.995660	-0.054107
17001	18000	17501	295.0	-0.995350	-0.144157
18001	19000	18501	250.0	-0.995040	-0.382944
19001	20000	19501	293.0	-0.994730	-0.153971
20001	21000	20501	419.0	-0.994420	0.362078
21001	22000	21501	393.0	-0.994110	0.269657
22001	23000	22501	449.0	-0.993800	0.461843
23001	24000	23501	370.0	-0.993490	0.182653
24001	25000	24501	300.0	-0.993180	-0.119909
25001	26000	25501	278.0	-0.992870	-0.229787
26001	27000	26501	374.0	-0.992560	0.198166
27001	28000	27501	379.0	-0.992250	0.217326
28001	29000	28501	421.0	-0.991940	0.368948
29001	30000	29501	320.0	-0.991631	-0.026800
30001	31000	30501	384.0	-0.991321	0.236234
31001	32000	31501	318.0	-0.991011	-0.035845
32001	33000	32501	290.0	-0.990701	-0.168819
33001	34000	33501	347.0	-0.990391	0.090064
34001	35000	34501	277.0	-0.990081	-0.234986
35001	36000	35501	263.0	-0.989771	-0.309809
36001	37000	36501	290.0	-0.989461	-0.168819
37001	38000	37501	312.0	-0.989151	-0.063326
38001	39000	38501	297.0	-0.988841	-0.134409
39001	40000	39501	387.0	-0.988531	0.247462
40001	41000	40501	382.0	-0.988221	0.228701
41001	42000	41501	330.0	-0.987911	0.017594
42001	43000	42501	307.0	-0.987601	-0.086633
43001	44000	43501	351.0	-0.987291	0.106599
44001	45000	44501	326.0	-0.986981	0.000000
45001	46000	45501	329.0	-0.986671	0.013216
46001	47000	46501	355.0	-0.986361	0.122947
47001	48000	47501	327.0	-0.986051	0.004419
48001	49000	48501	351.0	-0.985741	0.106599
49001	50000	49501	276.0	-0.985431	-0.240204
50001	51000	50501	256.0	-0.985121	-0.348728
51001	52000	51501	289.0	-0.984811	-0.173802
52001	53000	52501	330.0	-0.984501	0.017594
53001	54000	53501	300.0	-0.984191	-0.119909
54001	55000	54501	264.0	-0.983881	-0.304334
55001	56000	55501	325.0	-0.983571	-0.004432
56001	57000	56501	320.0	-0.983261	-0.026800
57001	58000	57501	261.0	-0.982951	-0.320822
58001	59000	58501	330.0	-0.982641	0.017594
59001	60000	59501	303.0	-0.982331	-0.105554
60001	61000	60501	271.0	-0.982021	-0.266579
61001	62000	61501	331.0	-0.981711	0.021959
62001	63000	62501	352.0	-0.981401	0.110703
63001	64000	63501	315.0	-0.981091	-0.049520
64001	65000	64501	418.0	-0.980781	0.358631
65001	66000	65501	333.0	-0.980471	0.030650
66001	67000	66501	435.0	-0.980161	0.416143
67001	68000	67501	341.0	-0.979851	0.064900
68001	69000	68501	457.0	-0.979541	0.487322
69001	70000	69501	533.0	-0.979231	0.709264
70001	71000	70501	445.0	-0.978921	0.448933
71001	72000	71501	369.0	-0.978611	0.178749
72001	73000	72501	350.0	-0.978301	0.102483
73001	74000	73501	446.0	-0.977991	0.452172
74001	75000	74501	372.0	-0.977681	0.190431
75001	76000	75501	275.0	-0.977371	-0.245440
76001	77000	76501	276.0	-0.977061	-0.240204
77001	78000	77501	283.0	-0.976751	-0.204070
78001	79000	78501	267.0	-0.976441	-0.288032
79001	80000	79501	269.0	-0.976131	-0.277266
80001	81000	80501	262.0	-0.975821	-0.315305
81001	82000	81501	327.0	-0.975511	0.004419
82001	83000	82501	243.0	-0.975201	-0.423916
83001	84000	83501	282.0	-0.974892	-0.209177
84001	85000	84501	291.0	-0.974582	-0.163853
85001	86000	85501	285.0	-0.974272	-0.193910
86001	87000	86501	272.0	-0.973962	-0.261265
87001	88000	87501	305.0	-0.973652	-0.096063
88001	89000	88501	312.0	-0.973342	-0.063326
89001	90000	89501	280.0	-0.973032	-0.219445
90001	91000	90501	311.0	-0.972722	-0.067957
91001	92000	91501	391.0	-0.972412	0.262297
92001	93000	92501	289.0	-0.972102	-0.173802
93001	94000	93501	282.0	-0.971792	-0.209177
94001	95000	94501	363.0	-0.971482	0.155098
95001	96000	95501	363.0	-0.971172	0.155098
96001	97000	96501	290.0	-0.970862	-0.168819
97001	98000	97501	359.0	-0.970552	0.139112
98001	99000	98501	274.0	-0.970242	-0.250696
99001	100000	99501	289.0	-0.969932	-0.173802
100001	101000	100501	299.0	-0.969622	-0.124726
101001	102000	101501	365.0	-0.969312	0.163024
102001	103000	102501	352.0	-0.969002	0.110703
103001	104000	103501	295.0	-0.968692	-0.144157
104001	105000	104501	271.0	-0.968382	-0.266579
105001	106000	105501	274.0	-0.968072	-0.250696
106001	107000	106501	268.0	-0.967762	-0.282639
107001	108000	107501	327.0	-0.967452	0.004419
108001	109000	108501	321.0	-0.967142	-0.022299
109001	110000	109501	290.0	-0.966832	-0.168819
110001	111000	110501	321.0	-0.966522	-0.022299
111001	112000	111501	296.0	-0.966212	-0.139275
112001	113000	112501	306.0	-0.965902	-0.091340
113001	114000	113501	276.0	-0.965592	-0.240204
114001	115000	114501	261.0	-0.965282	-0.320822
115001	116000	115501	306.0	-0.964972	-0.091340
116001	117000	116501	297.0	-0.964662	-0.134409
117001	118000	117501	270.0	-0.964352	-0.271913
118001	119000	118501	302.0	-0.964042	-0.110323
119001	120000	119501	359.0	-0.963732	0.139112
120001	121000	120501	334.0	-0.963422	0.034976
121001	122000	121501	474.0	-0.963112	0.540015
122001	123000	122501	311.0	-0.962802	-0.067957
123001	124000	123501	317.0	-0.962492	-0.040389
124001	125000	124501	379.0	-0.962182	0.217326
125001	126000	125501	360.0	-0.961872	0.143125
126001	127000	126501	348.0	-0.961562	0.094215
127001	128000	127501	434.0	-0.961252	0.412823
128001	129000	128501	424.0	-0.960942	0.379192
129001	130000	129501	347.0	-0.960632	0.090064
130001	131000	130501	315.0	-0.960322	-0.049520
131001	132000	131501	345.0	-0.960012	0.081724
132001	133000	132501	332.0	-0.959702	0.026311
133001	134000	133501	298.0	-0.959392	-0.129560
134001	135000	134501	298.0	-0.959082	-0.129560
135001	136000	135501	334.0	-0.958772	0.034976
136001	137000	136501	304.0	-0.958462	-0.100801
137001	138000	137501	342.0	-0.958153	0.069124
138001	139000	138501	338.0	-0.957843	0.052151
139001	140000	139501	391.0	-0.957533	0.262297
140001	141000	140501	291.0	-0.957223	-0.163853
141001	142000	141501	470.0	-0.956913	0.527789
142001	143000	142501	404.0	-0.956603	0.309483
143001	144000	143501	271.0	-0.956293	-0.266579
144001	145000	144501	277.0	-0.955983	-0.234986
145001	146000	145501	377.0	-0.955673	0.209693
