window_start	window_end	window_mid	raw_count	norm_position	log2_ratio
1	10000	5001	2431.0	-0.999225	-0.292794
10001	20000	15001	2418.0	-0.996125	-0.300530
20001	30000	25001	2518.0	-0.993025	-0.242065
30001	40000	35001	2159.0	-0.989926	-0.463981
40001	50000	45001	2237.0	-0.986826	-0.412778
50001	60000	55001	2782.0	-0.983726	-0.098221
60001	70000	65001	2890.0	-0.980626	-0.043274
70001	80000	75001	2858.0	-0.977526	-0.059338
80001	90000	85001	2918.0	-0.974427	-0.029364
90001	100000	95001	2822.0	-0.971327	-0.077626
100001	110000	105001	2858.0	-0.968227	-0.059338
110001	120000	115001	1962.0	-0.965127	-0.602019
120001	130000	125001	1960.0	-0.962027	-0.603490
130001	140000	135001	1977.0	-0.958927	-0.591031
140001	150000	145001	2548.0	-0.955828	-0.224978
150001	160000	155001	3226.0	-0.952728	0.115403
160001	170000	165001	2794.0	-0.949628	-0.092012
170001	180000	175001	2812.0	-0.946528	-0.082747
180001	190000	185001	3097.0	-0.943428	0.056528
190001	200000	195001	2802.0	-0.940329	-0.087887
200001	210000	205001	3322.0	-0.937229	0.157708
210001	220000	215001	3063.0	-0.934129	0.040602
220001	230000	225001	2702.0	-0.931029	-0.140316
230001	240000	235001	2879.0	-0.927929	-0.048776
240001	250000	245001	2814.0	-0.924830	-0.081721
250001	260000	255001	2759.0	-0.921730	-0.110198
260001	270000	265001	2611.0	-0.918630	-0.189741
270001	280000	275001	1943.0	-0.915530	-0.616058
280001	290000	285001	2037.0	-0.912430	-0.547898
290001	300000	295001	2115.0	-0.909330	-0.493686
300001	310000	305001	3043.0	-0.906231	0.031151
310001	320000	315001	3143.0	-0.903131	0.077799
320001	330000	325001	3404.0	-0.900031	0.192887
330001	340000	335001	2940.0	-0.896931	-0.018528
340001	350000	345001	3012.0	-0.893831	0.016378
350001	360000	355001	3336.0	-0.890732	0.163776
360001	370000	365001	2989.0	-0.887632	0.005319
370001	380000	375001	2783.0	-0.884532	-0.097703
380001	390000	385001	2786.0	-0.881432	-0.096148
390001	400000	395001	2523.0	-0.878332	-0.239204
400001	410000	405001	2376.0	-0.875232	-0.325809
410001	420000	415001	1512.0	-0.872133	-0.977886
420001	430000	425001	2428.0	-0.869033	-0.294575
430001	440000	435001	1709.0	-0.865933	-0.801191
440001	450000	445001	3323.0	-0.862833	0.158143
450001	460000	455001	3199.0	-0.859733	0.103277
460001	470000	465001	3067.0	-0.856634	0.042484
470001	480000	475001	3075.0	-0.853534	0.046243
480001	490000	485001	3160.0	-0.850434	0.085581
490001	500000	495001	3233.0	-0.847334	0.118530
500001	510000	505001	3179.0	-0.844234	0.094229
510001	520000	515001	3133.0	-0.841135	0.073201
520001	530000	525001	3072.0	-0.838035	0.044834
530001	540000	535001	3139.0	-0.834935	0.075961
540001	550000	545001	2889.0	-0.831835	-0.043774
550001	560000	555001	2819.0	-0.828735	-0.079160
560001	570000	565001	3215.0	-0.825635	0.110475
570001	580000	575001	3050.0	-0.822536	0.034465
580001	590000	585001	2060.0	-0.819436	-0.531699
590001	600000	595001	2499.0	-0.816336	-0.252993
600001	610000	605001	2795.0	-0.813236	-0.091495
610001	620000	615001	1902.0	-0.810136	-0.646827
620001	630000	625001	2001.0	-0.807037	-0.573623
630001	640000	635001	1882.0	-0.803937	-0.662077
640001	650000	645001	1632.0	-0.800837	-0.867703
650001	660000	655001	2215.0	-0.797737	-0.427037
660001	670000	665001	1963.0	-0.794637	-0.601284
670001	680000	675001	1536.0	-0.791538	-0.955166
680001	690000	685001	1681.0	-0.788438	-0.825024
690001	700000	695001	2695.0	-0.785338	-0.144058
700001	710000	705001	3024.0	-0.782238	0.022114
710001	720000	715001	2933.0	-0.779138	-0.021967
720001	730000	725001	3055.0	-0.776038	0.036829
730001	740000	735001	3057.0	-0.772939	0.037773
740001	750000	745001	3228.0	-0.769839	0.116297
750001	760000	755001	3200.0	-0.766739	0.103728
760001	770000	765001	2644.0	-0.763639	-0.171622
770001	780000	775001	2086.0	-0.760539	-0.513605
780001	790000	785001	2122.0	-0.757440	-0.488919
790001	800000	795001	2003.0	-0.754340	-0.572181
800001	810000	805001	2233.0	-0.751240	-0.415361
810001	820000	815001	2928.0	-0.748140	-0.024428
820001	830000	825001	2437.0	-0.745040	-0.289238
830001	840000	835001	2593.0	-0.741940	-0.199722
840001	850000	845001	3370.0	-0.738841	0.178405
850001	860000	855001	2948.0	-0.735741	-0.014607
860001	870000	865001	3199.0	-0.732641	0.103277
870001	880000	875001	3158.0	-0.729541	0.084667
880001	890000	885001	2901.0	-0.726441	-0.037793
890001	900000	895001	3291.0	-0.723342	0.144182
900001	910000	905001	2958.0	-0.720242	-0.009722
910001	920000	915001	2874.0	-0.717142	-0.051284
920001	930000	925001	3166.0	-0.714042	0.088318
930001	940000	935001	3030.0	-0.710942	0.024974
940001	950000	945001	3548.0	-0.707843	0.252662
950001	960000	955001	2942.0	-0.704743	-0.017547
960001	970000	965001	3230.0	-0.701643	0.117190
970001	980000	975001	2807.0	-0.698543	-0.085315
980001	990000	985001	2950.0	-0.695443	-0.013629
990001	1000000	995001	3054.0	-0.692343	0.036356
1000001	1010000	1005001	2793.0	-0.689244	-0.092528
1010001	1020000	1015001	3607.0	-0.686144	0.276456
1020001	1030000	1025001	3363.0	-0.683044	0.175405
1030001	1040000	1035001	3141.0	-0.679944	0.076880
1040001	1050000	1045001	2479.0	-0.676844	-0.264585
